,TR:IB014:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB014_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10340.5,956,14288.5,21224,4060.5,2071,20002,539,358.5,418.5,855.5,5502.5,1670.5,16467,528,475,1396.5,121,16726
IB014_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10347.5,988.5,14167.5,17464,3904.5,2511,19494,536,690,456,924.5,3856,1453,17764,495,647.5,1436.5,100,16864
IB014_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9189,1004,12635,16473,3710,2563,19817,595,502.5,470,858.5,4034,1407,19794,530,550,1355,92,16887
IB014_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10486,984,16422,15277,2931,1820,21259,487,404,505,1063.5,3516,1077.5,16613,510,534.5,1256,98,17003
IB014_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7024,1090,10857,18098.5,3393,2315,19240,679,447,379.5,898.5,5650.5,1547,19102,592.5,559.5,1404,110,16956
IB014_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5753,942,9305.5,16511,2565.5,1773.5,18894,507.5,447,484,697,4376,1140.5,17302.5,417,478,1203,106,16818
IB014_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7269.5,869,13629,17972,3683,2279,19494,582.5,368,462,1100.5,4454.5,1493,17058,499,496,1439,111.5,16552
IB014_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8349,1025.5,12013,21917,4134.5,2106,19679,622,295,398,840,6913,1970.5,15882,573,498,1426,107,16529
IB014_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7931,1892,11352.5,22147,3585.5,1920,23001,884,684,375.5,882,11467,5220,17741,712,508,1465.5,81,16795
IB014_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8254,1197,4717,16242,4407,1562,37696,1052,776,491.5,1356,9423,5383,20740,721.5,418,1370,102.5,16610
IB014_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7808.5,1278,12097,19633,3729,2450,22955,1050,325.5,461,747,9255,4424.5,20405.5,474,520,1427,94,16603.5
IB014_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7187.5,1078,11499,18064,3635,2349,19932,886.5,417,467,831,7969.5,3327.5,17741,647.5,510.5,1414,91,16522
IB014_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10226,918,11580,17244.5,3797.5,2298.5,18756,615,422,407,831,4923,1625,17349,485,491.5,1323,95,16633
IB014_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8024,1026.5,10421,18456,3499,1967,20694,891.5,398.5,381,1019,7607,3035,18756,513,491,1285,117,16691.5
IB014_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7154.5,890,9486.5,20555,3079,1589,18190.5,421.5,393,479,803,4482,1054.5,14738,496.5,464,1148,103,16616
IB014_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5412,1042,8384,14912,3188,1997,18664,522,522.5,428,998,5757,2177.5,18236.5,519.5,448,1243,127,16518
