,TR:IB036:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB036_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3365.5,474.5,3364,28653.5,2526,3931.5,8676,608,276,319.5,424,3701.5,1166.5,19491.5,425,489,1564,125,15333
IB036_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2200.5,395,2312,32312,762,2377.5,21072,1522,276.5,373,435,3562,1175,16520.5,490.5,402,1352,94,15366
IB036_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3962,473,631,12327.5,752,982,24234,663,269.5,436,634.5,1070,505,12937,275,448,1245,77,14750.5
IB036_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1905,513,2349,22583.5,1507,2784,8709.5,681,260.5,297,421.5,2449,878,20333.5,464,400.5,1113.5,109,15384
IB036_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1502,474,1785,17749,1811,3036,6135,679,303,380,410,2942.5,1338,20852.5,503,467,1235,106.5,15503.5
IB036_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1753,452.5,2930,26404,1324,2982.5,8046,687,270,347,546.5,3735,1227.5,21487.5,500,434,1389.5,127,15505
IB036_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1646,437,2257,28088,1146,2920,17979,1780,297,318,383,4052,1308,21222.5,478.5,488,1314,120,15497
IB036_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2040,417.5,3060,27719,955,2550,8527.5,643.5,257.5,359.5,466,3351,1291,20149,522,480.5,1343,118,15747
IB036_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1982,396,1939,24049,612,2492,13940.5,609,253,346.5,392,2953,1366,17495,419,403,1126,103.5,15196
IB036_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1313,532,2011,19041,1069,2853.5,17610,896.5,341,395,489,5934,3638,19364,513,447,1347.5,103,15352
IB036_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1084,393,2649,17887,1673.5,2378,8119.5,685,285.5,366,491,4582,1995,18637,466,438.5,1335,124,15072
IB036_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,984,424,2177.5,20875.5,928.5,2279,11718,812.5,278,355,385,2703,851.5,18498.5,450,440,1604,92,15352
IB036_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2144,384,3003.5,22203,1064,1757,6274.5,593,276,315,438,2283,632,18579,492,475,1323,108,15458
IB036_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1327,431,2329,15878,1343.5,2486,6265,649.5,267,367.5,404,3098.5,1393.5,17967.5,357,434,1077.5,126,14770
IB036_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1492,354,2922,18406.5,1366.5,2385.5,7373.5,563,1047,325.5,852.5,2811.5,1037.5,19618,407.5,739.5,1157,137,15262
IB036_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1022,427,2174,16941,1323,2106,7523,596,640,291,422,2394,919,18787,298,333,1104,82.5,15042
IB036_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,964,495,2232,17298.5,621.5,1393,15587,503,246,388.5,422,1456,395,20218,331,385.5,1195,127.5,15671
IB036_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1478,482,1979,24165,685,2415,15848,901,302,458,393.5,3133,1224,17321.5,543,421,1183,136,15111.5
IB036_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1199,378,1488,16175,965,1856,8272,715,270,353.5,356,1987.5,749.5,18718,412,313,1133,143,15465
IB036_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,906,492,5110.5,23680,549,2495,15756.5,1037,318,414,815.5,3047.5,1294,18141,462.5,393,1172.5,92,14937.5
IB036_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2206,430.5,3284,21880,2528,3372,8884,762,293,324,502.5,5909,2212,21303,493,427,1518,100.5,14820
IB036_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1907,511,2426.5,20264,1372,2767,20333,1296,259,343,441,6646,2980,22191.5,441,441.5,1254,126,14921
IB036_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4209,481,813,12229,2471.5,1374,39236,918,309.5,325.5,778,5978,3814,19110,363.5,399,1462,126,14990
IB036_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1808,644,2270,20957,1236,2695,22318,1264,319,448.5,479,7801,3535,19998.5,471,375,1247,110,15162
IB036_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,585,582,628,7213,1016,1257,7827.5,591,383,395,375,2126,1505.5,12669,419,406.5,964.5,102,15418
IB036_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1358,492,2666,18903,1664.5,3002,8060,731.5,315,305.5,458.5,4123.5,1470.5,22699.5,434,441,1276.5,110.5,14695
IB036_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1542,574,2869.5,19710,1694,3007.5,13395,1203,263,380,420,8204,3170,24465,455,443,1411,134,15038
IB036_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1172,411,2230,19595,1164.5,2017,5552,488.5,238,334,410.5,2097,671,19468,409,418,1204,88,14830
IB036_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1911.5,459.5,2297,16941,617.5,2167,22318,941,355,362,426,3451.5,1553.5,18718,383,459,1138.5,81,14875.5
