,TR:CH037:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH037_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5483,753.5,4055,25538,2324,3579,14706,543,411,386,667,2529.5,590,21801,378,320,2004.5,109,17233
CH037_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4872,635,3592,27372.5,1900.5,2515,14420,1147,396.5,275,713,2316,457,18098.5,402,356.5,1934.5,104,16933
CH037_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,21570,633,1445,21617,2823.5,1500,27269,544,610.5,303,716.5,1459.5,476,19390.5,394.5,385,1954,110,16921.5
CH037_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7339.5,684.5,4891,26254,1775.5,2371,15189,591.5,447,361,805.5,2172,535,19748,414,381,2207,83,17118
CH037_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7920,741,4678,25308,2088,2569.5,15025,597,493,372,788,2837.5,727.5,24247,427,343,2461.5,108.5,17095
CH037_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7814.5,731.5,4211,25654,1906,2641.5,14674,572.5,450,348,748,2410,549,23335,395,302,2388.5,96,17602
CH037_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8774.5,667,3890,35297,1878,2464.5,15928,3467.5,437,362.5,723.5,3145,630,22827.5,422,408,2131,85,17406.5
CH037_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5143,712.5,4433,26288.5,1936,2438,14795,549.5,460,350,746,2465,615,23947,439,331.5,2185,104.5,17383.5
CH037_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6188,741,4134,25008,1894,2279.5,14541,521,431,390,579,2062,583,19344,372,319,1770,119,17118
CH037_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4459.5,950,4337,25769,2552,2886,15562,841,594,641,811,4980.5,2082.5,25677,804,368,3190.5,106,17026
CH037_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3800,607.5,4029.5,22862,2088,2484,15644,1354,424,339,749,4147,930,24846,437.5,329.5,2075,78,17118
CH037_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3811,721,4418,24316,1890,2256,14545.5,612,468,343,763,1690,439,23819.5,418.5,321,2466.5,75,17210
CH037_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2527.5,694,4222,25688.5,1692,2201.5,14256,585.5,452,342,729,1609.5,412,21986,369,315,2144,111,17187
CH037_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4583,693.5,4413,24696.5,2191.5,2493.5,14362,644,433,297,714,2440,592.5,23693,444,280,2176,100,17279
CH037_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3252,684.5,5082,24500,1895,2144,13905,570.5,3790,382,4664,2066,513.5,19609.5,423,587,2232,108.5,16910
CH037_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4736,640,4530.5,26196,2264,2243,14130,583,1061,270,713,2120.5,505,20717,377,296.5,1772,106.5,17233
CH037_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,43256,710,6219.5,23554,1618,2356,21570,1234,483.5,364,830,1999.5,479,26946,431,366.5,2173.5,113,16910
CH037_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CH037_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4269,628,3136.5,23681.5,1640,1950,13974,590.5,381.5,382,613,1396,384.5,19817,403,349,2223,101,16864
CH037_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5121,628,16772,23116,2013.5,2193,14142,681,1323.5,400,5104,3076,1000,23278,392,434,1913,77,17210
CH037_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3801,670.5,4074,25400,2288,3266.5,13934,589.5,365.5,316,683,2571,679,21443.5,381,337.5,2080,93,17026
CH037_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6316,837,5145,25711.5,2357,3012,18064,2039,368.5,353,732.5,10036,5399.5,25838,551,425,2695,89,16956
CH037_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10297.5,603,1231,18225,3317.5,1442.5,31491,1721,565,500,645,4426,1861,21086,399,225,1760,115,16795
CH037_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3035,726,3941.5,21801,1663,2332,16633,1619,420.5,289,749,3577,732,24224,350.5,287,1672,93,17083.5
CH037_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2709,651,3504,22516,1854.5,2436.5,14522.5,1251.5,417,323.5,625,3144,783,22701,420,304,1956.5,102.5,16921.5
CH037_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2631,695.5,3527.5,25342.5,1688.5,2326,13787,943,362.5,425,742,2338.5,538,21986,443,297.5,2122,86,17244.5
CH037_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4583,750,4128,17418,2161,2721,14841,984,371.5,290,691.5,3255.5,801,24200.5,421,351,2292,82,17129.5
CH037_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2914,683,3756,27615,1710,1931,13391.5,571,358.5,336,659,1620,439,18756,517,327,2866,97,17303
CH037_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4322,514,4405.5,25838,1708,1848.5,14446.5,586,344,269,648.5,1878,536.5,16267.5,333,284,1601,110.5,17187
