,TR:UZ034:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ034_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11735,625,8695.5,31331.5,1173,3489.5,9718.5,1113,404.5,527,822,2978.5,850.5,21095,817,527,6726,98,15902
UZ034_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4031,586,7840,33674,1767,4145.5,8708,2188,443.5,579,912,4233,1536,21095,899,449,7356.5,156,15886
UZ034_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3464,514,8638,34897,1143,3424.5,5514,989,467,590,918,2535,684,21037.5,1046,529,8837,127.5,15716.5
UZ034_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3801.5,612,37251,32774,1609,3587,5155,906,2270.5,433,4898.5,3761.5,1087.5,18591,945,621.5,8951,118,15604.5
UZ034_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3823,557,8621,34758,2539,7381,6460,1050.5,459,614.5,922,3735,1015,20357,1096,504,8680.5,121.5,15610
UZ034_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3526,624,9282,36536,1984,4873,10249,2187,379.5,568.5,971,4472,1287,21049,850,427.5,9321,91,15763
UZ034_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8306,467,1400,25919,654,1588,17795,931,367,334.5,606.5,1574.5,486.5,4299,322.5,296.5,4812,129.5,15255.5
UZ034_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4015.5,598,10006,33881,1707.5,5481,6482,1046,484,522,1146.5,2582,943,22930,920,435.5,8344,157.5,15730
UZ034_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3040,559,9314,33928,1678,4656.5,5544,967,418.5,542,887,2557,1021,21822.5,891,485.5,8889,129.5,15893
UZ034_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3569,578,10556.5,37020,1630,3832.5,5769,1002,402,524,937,3035.5,784,18314,850,454.5,9406,105.5,15466
UZ034_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2792,606,9678.5,37136,1611,4375,8952,3287.5,430,608.5,891,4743,1420,22272,830.5,443,9264,74,15802
UZ034_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2862.5,579,9288,35266,1369,3760,4419.5,919.5,412,519.5,818,2449,714,18302,869,394,7517,119.5,15638
UZ034_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2749,588.5,9359,35451,1393,3746,5170,1009,428,495,923,2612,683,18591,880.5,399,8955,115,15788
UZ034_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2523,677,8367,29635,1829,4373,7910,1091.5,414,441.5,726,4270,2689.5,22157,770,484,8644,93,15842
UZ034_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1565,496,7827,32566,1261.5,3888.5,5103.5,1096,367,451.5,671,2904,1037,19456.5,738,445,7648,101,15424.5
UZ034_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2704,552,9443.5,33154.5,1443,4380,5364,1291.5,430,557,1073,3733.5,776,18129.5,979,502.5,11535,112,15738.5
UZ034_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2060.5,569.5,8690,32150,1175,3009.5,4600,957,421,509.5,1057.5,2280,553,17529.5,726,485,7849,113,15540.5
UZ034_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2006,545,8256.5,32254.5,1419.5,3665.5,4395,1045,374.5,520,644.5,2656,796,17136.5,894.5,523,7786,106,15638.5
UZ034_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2015,533.5,12112,34366,1651,3863,5158.5,1021,5336,615,4918,2849,858.5,18672,881,1574,7844,104,15732.5
UZ034_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1686,564,9284.5,34274,1370,3816,5667,1045,792.5,457,1037.5,3018,953,19249,812,388,9153,118.5,15762
UZ034_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7583.5,562,7215.5,38428,864.5,3654,13055.5,1518,436,689.5,721,2543,554,20287,919,458,5722.5,107,15837
UZ034_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1492,641,8256,35323.5,1409,4328,7431,1659.5,487,617,832,4078,1477,21026,1010.5,365.5,8777.5,125.5,15869
UZ034_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2827,506.5,9404,34020,1398.5,3685,6812,1167.5,401,509,845,3485.5,916.5,19202.5,849,412,10309,112,15617.5
UZ034_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2508,505,35289,35312,1786,3883,5737,1026,1848,447.5,7749,3636,972.5,17818,832,493,9754,118,15467
UZ034_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1971,594,8645,31989,2395,5592,8966.5,1239.5,423,586.5,858,4856,1851.5,19803,793.5,367.5,8250,128,15481
UZ034_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2605.5,656.5,8453,33846.5,1535,4271.5,14242.5,1684.5,404.5,462,706,7737,3975,23057,810,414,8310,139,15358
UZ034_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6338,548,2903,31238.5,2895.5,2758,30789,1480.5,390,437,885,6644,3817,17113.5,482,343.5,9082,103,15086
UZ034_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1583,556,7712.5,34828,1552,4065,9690,1711,419,503,761.5,4638,2292,20010.5,723,448,7242,126.5,16194
UZ034_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1659,573,7702,31550,1644,3921,7705,1325.5,365,504,908.5,4457.5,1712,18856,737.5,552.5,7988,95,15588.5
UZ034_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2196,537.5,10750,36651,1779,3373,7815,1091,446,376.5,1129,4121.5,1135.5,18718,694,531,10832,130,15311
UZ034_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2181.5,650,8928,26911,1634,4006,9478.5,1550.5,390,431,995,5572,2042,21949,814.5,461.5,9918.5,104,15663.5
UZ034_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1655,562.5,8409.5,34458,1327,3244,4244,679,418,443.5,1049.5,2405,588,17310,679,378.5,8812,127,15857
UZ034_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1963,664,8654,33177.5,1652,4061,7260.5,1269,375,427,895,3811,1251,17402,955,377.5,9868,102.5,15859
