,TR:KI020:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI020_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3297.5,452.5,3203.5,37512,1667,2550,6342,1164,319,335,670,1684,368,30545,437.5,563,1348,88,16287
KI020_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3004,499,3180,38527,1642,2355,6248,1183,278,432,762,1606,372,29322,421,290,1594,99.5,16304
KI020_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4172,523.5,3336,37904,1450,2193,5775.5,869,291.5,451,755,1462,344,30129,387,384,1302,101,16564
KI020_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3165.5,499,2710.5,32944,1510.5,2295,5338,982,321,400,736,1552.5,348,29368,389.5,333,1295.5,113.5,16289
KI020_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3467.5,461,4056,34351,1499,2167,5920,731,2292.5,390,2598,1412.5,444,24708,369,889,1028,112.5,16194
KI020_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3134,470.5,3391.5,39150,1598,2345,6490,1001,614,335,767,1571,419,30752,345,429,1350,89,16334
KI020_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8201,576.5,3631,36208.5,1280.5,2127,9928,948.5,324,354,618,1271,358.5,30452.5,288,389.5,1112,126,16422.5
KI020_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3083.5,543,3471,36335,1864,2657,7198,1361.5,271.5,388,711,2162,515.5,31813.5,387,349,1288,90,16595
KI020_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3856.5,408,2636.5,35447.5,1387,2156,6385.5,1196.5,336,447,691.5,1530,317,27834,263,434.5,1100,96,16772
KI020_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3227.5,374,24800,42403,1753,3002,6279,1216.5,1244,358,7100,2419.5,546,28192,431,516,1983,83,16334
KI020_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3276.5,624,2941.5,36439,2075,3418.5,7140,1316,314,387,648.5,1924,427.5,28468,386,470.5,1354.5,102.5,16076
KI020_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4219,670,4028.5,39265,1913,3534,17221.5,2435.5,319,354,757,9766.5,3433,31929,465,395,1667.5,96,16483.5
KI020_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5880,419,977.5,16944.5,3355,1860,40407.5,2079,377,371,712,5546,2431,24050.5,386,393.5,1684.5,58,16334
KI020_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3130,574.5,3395,34028,2057,3104.5,12348.5,2138,308,342,722,4387,1069.5,30383,471,452,1122.5,99,16197
KI020_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3140,528.5,3417,35193.5,2214,3171,10863.5,1957,299,370,649.5,3645,840.5,26438,397,557.5,1080,103,16449
KI020_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3564,495,4006,44410,1723,2942,7085,1205.5,318,325,706,1963,420.5,24050.5,452.5,374,1097,118.5,16610
KI020_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2853,591.5,3076.5,24523,1962,2725.5,11017.5,2090,330.5,357,730,3210.5,851,29760,372,399,1193,110.5,16495
KI020_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2463,540,2385,35654.5,1367,1890,4836,705,300.5,394.5,618,1154,317,25331,339,357,979,112,16541
KI020_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3448.5,495,2888,34259,1832,2323,8835,1308,286,403.5,624,1909.5,467,29599,320,422,1277.5,89,16140
