,TR:IB025:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB025_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2515.5,603.5,1964,27707.5,2262,3397,10348,1921,432,394,660,4141,1469,20426,526,448,1351,109,14987.5
IB025_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2595,586,881,15380,1093,1311,20749,420,579.5,330,689,1181,713,12836.5,297,556,1335,121,15186
IB025_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1700.5,604,1478,31550,858.5,2120,6565,1373,403,591,711,2298.5,741.5,13233,657,517,1243,115,15556
IB025_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2141,698,1818,24580,2272,3587,6154,903,443,365,639.5,3124,1195,21695,529.5,422,1567,108.5,15121.5
IB025_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2146,756.5,1940,25157,1787,2994,6928,850.5,480,471.5,675,2879.5,1032.5,20183.5,557.5,474,1598,112,15164
IB025_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2425,739,2018,29773,1859.5,3251,13243,2335,398,421,637,4021,1265,21499,550,505,1690,89.5,15602.5
IB025_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2236.5,722.5,2024.5,25226,1571,2935,6118,876,435.5,464.5,610,2741,821.5,20506.5,584.5,426,1522,115,15262
IB025_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2423,662,1847,23980,1400,2511.5,9123,828,442,431,632,1960,713,19271.5,554.5,477,1284,104,15488
IB025_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2639.5,884.5,2750.5,26519,2489,3978,11534,1277.5,476,569.5,752,8010,5017,23472,589.5,532,1743,115,14905.5
IB025_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2012.5,711,2289,27038.5,2197.5,3618.5,11064,1345,426.5,456,648,5364,2925,22399,622,499.5,1522,119,15223
IB025_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2272,712.5,2169.5,25111,1881.5,3263,9454,1325.5,373,402,644,4689,1940,21960.5,511.5,542,1775,90,15036
IB025_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2200,678,1746.5,28942,756.5,2003.5,8904,891,380.5,451,592,1873,522,18025,577,478,1190,96,15309
IB025_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1652,677,1644.5,20726,1644,2905.5,7460,1025.5,367.5,473,560,3231,1612,19572,508,507,1161,78,14921
IB025_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1573,633,2565,21106.5,1574,2842,7405.5,846.5,1889,408,1233,3087,1403,19422,432,1431.5,895,124.5,14933.5
IB025_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1698,589,2342,23991.5,1565,2717,9750,1090.5,804,490,595,2929.5,1110.5,18049,528,417.5,1189.5,114.5,14917
IB025_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1867.5,716.5,2193,26496,1021,1901.5,9547.5,918.5,406,426,586,2074,566,21314.5,497.5,433.5,1308.5,99,14848
IB025_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1855,835,2340,28019,2192,3694,8003.5,1233,483,577,726,4457,1872.5,22249,659.5,543,1712,121.5,15046.5
IB025_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2174,642,2315,26911,1640,2983,9805,1306,393,412.5,710.5,4525,1798,22226,512,428,1662.5,93,15047
IB025_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2136,692.5,9318,29196,1978,3592,7710,1103,676,389.5,2008,4357.5,1782,23057,538,543.5,1581.5,114,14945
IB025_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1596.5,651,1644.5,28365,1235,3404.5,16014,1671.5,395,621,613,4182,2417,18487,695,482,1334,103.5,14986
IB025_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2831.5,918,2139.5,26034,1564,3005,17610,1695,397,474,544,7659.5,5497,23426,498,452.5,1358.5,100,14900
IB025_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3542,656,914,17818,2037.5,1526,39328,1453.5,530,365,708,6208,6075,19987,352,455,1520,133.5,14717
IB025_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2242,727.5,2140,26173,1561,2824.5,16141,1659,426,431,665,8636,5238,24418.5,520.5,512,1374,67.5,14841
IB025_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1877,747,1931,24349,2057.5,3557,12710,1542,441,375.5,648,7829.5,5026,23714.5,567,470.5,1482,112,14934.5
IB025_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2077,664,1566,23657,1452,2617.5,7851,1173,405,444,582.5,3317,1175,22237.5,582,435.5,1465.5,136,15076.5
IB025_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1905,789,1933,23899.5,1845,3058,13627.5,1789,447.5,444,631,6996,4289,24661,577,444,1474,110.5,15420
IB025_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1577,627,1930,25619,1245,2345,4915,813.5,387,415.5,651.5,2279,748,20426,493,525,1496.5,79,15022
IB025_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1829,627.5,1641,20333,1676.5,2438,10780,1071,387,419,528.5,4333.5,2251,20991.5,503,444,1271.5,101,14726
