,TR:KI045:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI045_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5752,389,8853,34328,2388,3869,9017,944,368.5,455,632.5,2927,473,36981,717,579.5,4188,113,17026
KI045_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3272,361,6613.5,32921,3173,4407.5,6505.5,1477,366.5,371.5,583,4517,809,32690,611,567,3347.5,115.5,17026
KI045_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3195,466.5,6887.5,34467,2555,3977,4593,1029,360,427.5,707.5,2752,467,40765,620,574,4897.5,117,17303
KI045_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2625.5,427,16598.5,32944,2932,4635,4715.5,972.5,580,489.5,3079.5,4546.5,800,37950,596,606.5,4330,128,16910
KI045_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2944,484.5,7373.5,33832.5,4141,6578,5443,942,384,502,833,5159,993,37143,648.5,586,4333.5,115,17095
KI045_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2682,429,6191,34478.5,4606,6376,7430,2023.5,376,463,594,5690,1116,33936,594,568,3708,77,17141
KI045_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4049,379.5,1498,18998.5,4998,2284,20440,1016.5,462,403,613,2192,611,30556,496.5,441.5,5016,131,17141
KI045_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2903,463.5,8393,37558,4133.5,6127,5468,1162,371,447,626,4731,828.5,40534,602,514.5,4470,102.5,17164
KI045_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3209.5,501,8014,37304,4133,5970,6048,1167,407.5,472,856,5298,968,41064.5,702,597.5,4885.5,131.5,17418
KI045_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2902.5,512,7806,37420,3248,5278,5229.5,1071.5,421.5,524,624,4320,796.5,40995,676,684.5,4582,145,16980
KI045_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3005,458,7291.5,43487,3910,5425,13721.5,6719,410,498,757,6382,1086.5,42241,657,610.5,4263.5,114,16806.5
KI045_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2520,506.5,7041,36658,2944,4756.5,5536,956,358.5,481,678,4258,792,36543,706,692,4906,130,17060.5
KI045_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2974,390,9230,39657,3544.5,5317,5172.5,956,368.5,495,784.5,4946,841,33844,665,533.5,6635.5,128,17083.5
KI045_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2258,488,7542,26542.5,4433.5,5566,5188,1328,367.5,426,839,7677,2959,34374,669,506,2940,105,17141
KI045_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2069,539,7666,26900,4833,5355,4883.5,1934.5,427,518,1121,6966,1539.5,38066,677,685,4304,91,17175.5
KI045_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2086,539,7262,30071.5,4398,4611,4657,1597,489.5,905,1003.5,4750,808,34697,960.5,708,5408,88,17198.5
KI045_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2181.5,431,6707,29530,3318,3907.5,3998,1336.5,425,451.5,856,3847,597,33798,620.5,739,3859.5,107,17210
KI045_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1879,434.5,6979,25849.5,4518.5,5291,4252,1674,377,463,720.5,6384,1407,37927,596.5,673,4042,116,17349
KI045_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1995,563,8401.5,29760,4479,5005,4821,1605,3289.5,719.5,1878,5257,1076,36450.5,901,955,4875.5,93,17429.5
KI045_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1658,452,6993,28168,4479,5045.5,5049,1703,1064.5,503,766,5544,1050.5,36531.5,536,700,4312,102,17303
KI045_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3965,363.5,9422,31883,2405,3277,7062,1414,424,453.5,715,3318,603,39657,703,735.5,4160.5,101,17672
KI045_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2003,626,7678,29899,5254,5741,5838,2094,505,873,1188.5,7553,1506,38711,990,714,5131,107,17441
KI045_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2153,433,7021,29806,3736,4248,6671.5,2103,440,529,924,6949,1404.5,39519,681,654.5,5048,97,17291
KI045_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1838.5,639.5,15422.5,30798,4913,5805,5369,1942,727,776,2842,6837,1538.5,41514.5,1019,802,5135,137,17418
KI045_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2643,504.5,7215,27938,5604,6724.5,7706.5,2291,366,457,816,8749,2403,38965,670,616,4209,117,17072
KI045_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2872,1155,7512,28918.5,5234,5946,15354,3143.5,466,878.5,978,16091.5,6334.5,39842,954,632,4496,125,17187
KI045_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3761,612.5,1818,18341,7221,3297,39496,3305,490,728.5,794.5,12883,6256,37073,699,575,7021,85.5,17256
KI045_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4865.5,923,9673,28215,5610,6577,17037.5,3395,409,454,742,18548,7755,48066.5,710,656.5,4722,109,17556
KI045_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2633,847,8947,29794.5,6254,7263,13246.5,3322,494.5,847,1054,15615,6119,46924,1177,576,4990,83,17418
KI045_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2238,623,7304,28515,5141,6442,10587.5,2750.5,389,518,912.5,12562,3783,41365,767,657.5,4888,117,17141
KI045_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2672.5,711,7667.5,24408,5469,6551,10712,3490,426,529,904,12633.5,3723,45079,716,666.5,4663,94,17221.5
KI045_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1830,456,6656,28491,3721,4735,4984.5,1734.5,360.5,405,739.5,5537.5,1035,36404.5,571.5,581,3950,94,17291
KI045_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2088,457,6901,28295.5,4606,5522,8076,1896,356,439.5,665,8940,2674,36427.5,520,488.5,4270.5,130,17337.5
