,TR:UZ009:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ009_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10665,741.5,5176.5,29866,853,2199.5,11559.5,1031,507,712,574.5,1771,424,20957,1013,525,4965,124,16501
UZ009_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7280.5,763,3182.5,30638.5,712,2337,12414,2582,524,1261,552,2001,530,19722,1327,551,3156.5,82.5,16438
UZ009_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10785.5,559,3665,24096,1074,2644,6488.5,862,407,655,509,1608,440,22803,905,415,5655.5,112,15758.5
UZ009_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10396.5,396,24488,24857,1181.5,2855,6107.5,763.5,1872.5,351,2415,2428.5,631,23519,573,564,4111,125,15749.5
UZ009_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6865,478,5117,27304,1797.5,5058.5,5422,767.5,387,450,472,2247,560,25019,773,388,5156,98.5,15962
UZ009_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6885,515,4307,36859,998,3704.5,16992,2765.5,427.5,957,527.5,3027,690,22930,966.5,462,3487,111.5,16288
UZ009_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11978,529.5,1149,16917,950.5,1519,26473,708.5,394.5,375,610,1151,456,15600.5,329,390,4391.5,140,15551
UZ009_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7859,546,6278,32589,1560,4635,8241,1002,402,497,525.5,2677.5,603.5,26842,969,436,7572,110,16441
UZ009_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8508,816,6806,35912,1538,4624.5,9347.5,1232.5,596,772.5,632,3285,760,27176.5,1512,456,9264,116.5,16404
UZ009_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8388,590,4671,32289,1039,3785.5,8743.5,1072,485,609.5,526,2734,642,24499.5,1160,361,7943,112,16236.5
UZ009_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5988,586,7778,33974,1778,4190,11314,3021,454.5,555,646,3323,673,27061.5,921.5,380.5,7373,110,15882
UZ009_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7515.5,547,6172.5,36224.5,1005,3027,8323,845,345.5,393.5,457,2094,462,25965,734.5,335,6892,104,16432
UZ009_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7445,531.5,6686.5,31735,1214,3365,6849,831,347,442,499,2004,488,26230.5,623,471,8016,97,16011
UZ009_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4910,582.5,5804,27211,1675,4302,9718,1179,482,538,544,4440,1643,26819,777,468,6416.5,113,15993
UZ009_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3826,538,6817,31643,1271,3512,7113,1184,412,450,495,2611.5,628,27419,770,432,7444,96.5,16126.5
UZ009_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4042,608.5,5827,29404,1155,2974,6906,924.5,435.5,320,493,2163.5,486,24280,551,416,9177,105,15273
UZ009_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13202,442.5,6875,31850,1403,3876,9156.5,1109,329.5,438.5,500,2664,629.5,25203,665.5,437,6960,103,15903
UZ009_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3330,531,6546,33916.5,1113,3231,8066.5,1440,338.5,447.5,462,2606.5,577,26380,769,383.5,7529,98,15478
UZ009_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3504.5,515.5,8214,33154.5,1132,3147.5,8365,898,3671,432,2151,2323,464,22780,613.5,1060,6541,79,15859
UZ009_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3936,521.5,6563,30973,1186,3178,7196,973.5,794,424,513,2181,476,26161.5,631,413,6152,119,15501
UZ009_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11335,483,6386,28735,846.5,2218,10254.5,783.5,390,322,412,1465,389,24673,643,406,5301,110,15356.5
UZ009_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3849,679,5361,27281,1511,3568,8449,1334,435,515,476,2857,694.5,25434,919,440.5,6837.5,101,15748
UZ009_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5506,450.5,3060,23449,1107,2361.5,7183,1271,272,381.5,475,1783,453,20264,513,385,5966.5,94,15144
UZ009_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6418,604,30789,38267,1698,3834.5,9399,1075.5,1810,382.5,5163.5,3737,682,23888,815,564,8177.5,120,15773
UZ009_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4163,286,5346,32012,1337,4220,13983.5,1427.5,365,441,538,3150.5,698,24407.5,688.5,476.5,5473,100,15692.5
UZ009_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5668.5,635,4833,30500.5,1045,2811,29173,1650,341,488.5,459.5,6273,2129,23703,611.5,529,4625,102,16032
UZ009_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6751,614,1716.5,22942,2133,1971,43367,1859,364,347,511,5409,2721,20264,331,424.5,6013,111,15481.5
UZ009_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5680.5,560,5861,24488,1774,3816,16503,1996,329,405.5,518,6483,2161.5,27003.5,714,454.5,5725,95,15250
UZ009_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4496,644.5,5402,27073,2095.5,4285,17472,1925,414,505,513,6012,1726,28319,729,399,6629.5,113.5,15620.5
UZ009_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5644,380.5,3974,25573,1482,3028,12275,1295.5,460,330,659,4149.5,728,21349,523,417,3190,79,15498
UZ009_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4110,522.5,4263,22388,1017,2529,20310,1771.5,291,476,413,4023,948.5,20737.5,470,360.5,4980,92,15619
UZ009_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2197,515.5,4462.5,35266,564,2340,8212,1036,471,542,547.5,1740,415.5,21464,803,431,5342,99.5,15810
UZ009_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3894,506,3501,25988,688,2119.5,19064,1266,324.5,532.5,362,2361,564,19018,680,416,2211,109.5,16003.5
