,TR:KI041:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI041_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5052,681.5,9645,53246,1281,2498,11847.5,1301,376.5,496.5,741,1340.5,360,29242,647,489,2770.5,91,14874
KI041_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5157,557.5,7446,52507,1509,2933,12791.5,2579.5,344,647,689,1966,535,27881,589,499,2793,85,15211
KI041_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6205,542.5,8445,51249.5,1388.5,2825,8419,1125,339,508,681,1663.5,406,28850,608,463.5,3862,142,14868
KI041_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5261.5,519,39721,47694.5,1709.5,3146,7411,791,667.5,530,4635,2111,638.5,29358,638,447,2915.5,139.5,15070
KI041_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5124,477.5,9669,47614,4384.5,6710,8884,837,330,453,608,2790.5,684,31227,492,280,3440,99,14678.5
KI041_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4727.5,559.5,9538,54907,2809,4663.5,17168.5,3201,363,472,874,2410,556,31089,481.5,609,3231,116,14865
KI041_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10071,468,2188,32300.5,2332,2279,22272,792,409,383,674,1143,339,27511.5,419.5,400.5,6549.5,74,15076
KI041_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3007,634,7381,48664.5,1409,2644.5,7794,1251,372,681,706,1465,382,25803.5,659.5,502,3287,72.5,15025
KI041_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5571.5,707,8958,51422,2297,4333,9797,1095,403,674,752,2784.5,1187.5,28769.5,817.5,499.5,3287,113,15176
KI041_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4561,550.5,9770.5,48907,1543,3255,7672,810,353.5,419.5,844,1829.5,561.5,30223,517,525.5,3234,132,15141.5
KI041_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4573,645.5,9728,62396.5,2006,3579,26334,9432,402.5,454,762.5,4307,739,34897,597,429,3446.5,122,14858
KI041_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4900.5,527,8867.5,46794.5,1515,3056.5,7841,770,366,489.5,584.5,1824,430,29992.5,609,462,3218,138,14985
KI041_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4888,570.5,11467,45398,1592,3415,8317,808.5,334,421.5,692,1605.5,500,34412.5,530,404,3407,115,14780
KI041_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5173,569,7745,45768,3067.5,4814,14860.5,2209,389,779,759,6835,4131,28712,727,505.5,2822,108,14743
KI041_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3707.5,570,9266,44821,2357,4118,14824,2226,350,520.5,884.5,4097.5,916.5,34170,582,457,3328,123.5,14860.5
KI041_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3117,400.5,9090.5,45663.5,1587,3411,10039,1419,348,468.5,776,2196,434,31088.5,528,411,4541,121.5,14841.5
KI041_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7515.5,701,10508,46391,1347,3596,12121,1286,320,413,650,2248,514,35404.5,551,411.5,3280,116,14967
KI041_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3307.5,458.5,11127,40182,2180,4076,11354,1777,391,444,640,3946,1007,14764,531.5,466,3470,91,14694
KI041_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2703,614,13548,43021,1971.5,3791.5,11985.5,1570,2891,442.5,2960,2993,627.5,35059,544.5,1169,3254,76,14619
KI041_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3627,616,12469,43529,2125,4382.5,14132,1674,1246,461,984,3182,802.5,37470.5,564,485,3102,77,14775
KI041_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,42375,592,6555,42444,1030,2395,24384,2236,332,764,675,1712.5,457,26565,689.5,489,1657,107,14908.5
KI041_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3694,630,8012,42329,2439,4022,17795,3042,372,577,649,4746,1267,30443,589,491,2308,123.5,14877
KI041_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3558.5,562,8751,46368,1918.5,3802,17956,2942,345,512,576,3974,824.5,34181,600,431,3378,138,15013.5
KI041_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3195.5,573.5,36051,45802.5,2459,4879,12710,1485,960,515,4224,4132,1315.5,36466,605,583,3344,127,14896
KI041_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3722,614,15009,42029,3976.5,7037,17056,2291,364,393,983,5457,1563,35405,495,378,3118.5,120.5,14563.5
KI041_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,47799,1151.5,15981,41198,4895,8119,37367,3687,314,465.5,1065,18626,13434,38959,609,361.5,3084,115,14900.5
KI041_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7101.5,767.5,3217,28284.5,4382,3084.5,43529,3260,354,334,547,18695,10274,21568,400,193,5129,133.5,14798
KI041_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5221,1154,12046,41382,4006,5844,35589.5,4818,379,612.5,1065,17472,10482,35151,657,490.5,1999,132,14914
KI041_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5685,901.5,12826.5,41152,5547,7463,29612,3683,428,622,954,14707.5,6848,36974,643,497,2959,82,14953
KI041_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4699,865,11636.5,40736,4338,7091,26011,3255.5,434,492,1064,11166,4575,38821,554.5,470.5,2916,111,14887
KI041_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7074,1130,13057,35636,3760,6047.5,26634,3438,418,559,718,11730,5283,39051,670,485,3301.5,151.5,14946
KI041_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3672,632.5,10033,41521,2255.5,4166,17818,2134.5,345,463,764.5,4863.5,1279.5,38486,530,483,3076.5,103,14780
KI041_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4602,674,12269,43771.5,2671,5139,21280,2480.5,350.5,429,870.5,4575.5,1432.5,38001,572.5,487,3100,102,14821.5
