,TR:IB065:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB065_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2522.5,823.5,4622.5,20325,4294,5938.5,12776,1665,578.5,455,718,5545,1088.5,29956.5,739,483.5,5588,91,17106.5
IB065_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2936,744,3645.5,16991.5,2690,3944,12286.5,943,520,413.5,652,3177,498.5,23716,597,519,5719,118.5,17095
IB065_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2413,683,8063,18259.5,3472.5,5143,12175.5,985,594,448.5,2152.5,4460,716,25008,645.5,524.5,6052.5,125.5,17049
IB065_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2274,709,4234,17003,7571,9819.5,12559,1045,533,435,637,6005,999,25780.5,638,502.5,6069,120,17210
IB065_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2207,737,4707,21478,3825,6202.5,11726,1939.5,571.5,448.5,678,5270,797.5,23601,632,447,6536,107,17233
IB065_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6319,961,1998,13658,4569,3212,25354,849,848,473,848,2439,652,31744,555,417.5,5519.5,121,16760.5
IB065_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2519,863,4616.5,19932,3946,6179,12348.5,1073,523.5,450,749,3907,608,26438,704,500,6082,126.5,17026
IB065_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2356,896,4844.5,18836.5,3765.5,5730.5,12721.5,1031.5,622,515,765,4360.5,770,23554,724,460,5510,131,17152.5
IB065_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2310.5,778,4674,19205.5,3722.5,5275,12129,1012.5,540,411.5,684,4471,798,25123,693,430,5168,117,16818
IB065_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2253,748,4208,22516,4219,6306.5,12644,2861,594,416.5,663,7262,1391,23139,666,452.5,5252,93,17210
IB065_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1744,653,4297,18087,3404,5327,11606,957.5,608,353.5,650.5,4272.5,620.5,24708,658,406,4676,124,16956
IB065_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2902.5,910,4801,16429.5,3814.5,6199,12743,898,581,422,681,3980.5,649.5,31352,636,570,6246,94,17256
IB065_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2426.5,1034.5,6141.5,21755,5808.5,8382,12954,1617,577,524.5,866,13447.5,5733.5,32794,907,653,6680,135,17349
IB065_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1833,836.5,5413,20279,5212,7576,12943.5,1903,482,500.5,800,9502,2216.5,30683,656,506.5,6340,154,17175.5
IB065_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1697,660,3550.5,16292,3444,4791,11560,1286,451.5,320,586,5661.5,825,19921,474,402,4809,114,16898.5
IB065_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1887.5,601.5,4213.5,17960,2750.5,4549.5,12009,1192,527,395,693,4114,566.5,22816,522,425,5561,103,16910
IB065_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1770,694,4679,18917,4660,6845.5,12066,1574.5,529,437.5,686,7906,1649,26600,644.5,542,5530.5,88.5,17003
IB065_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1746,850,6343,19148,3668,5961.5,11721,1066.5,3377,388,2673,4947,737,26438,709,1103.5,6403.5,85,17244.5
IB065_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2098,1033,5471,17695,4130,6413,12920,1421,1625,464,801,6294.5,1097,31514,677,484.5,6206,113.5,17003
IB065_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3213,1029,7144,21870,2182,4644,14585,1312,1364.5,486,718.5,3970,546,35528,699,544.5,5631.5,88,16956
IB065_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2139,769,4635,18859.5,4517,6570.5,12278,1434.5,536,488,665.5,6430,1116,23347,753,513.5,5887,116,17141
IB065_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2079,648.5,4336,20209,2800.5,4372,11962,1206,561.5,482,685,4283,625,23289.5,606.5,485.5,6055.5,99.5,16864
IB065_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1903,657,10488,19840,3586.5,5966,11746,1120,659,368.5,2766,5615,807.5,22978,725,515,6122,107.5,17141
IB065_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2058.5,742,4380.5,17533,6221,9546,12655,1931.5,520,437,713.5,11471,3365,26738,544,440,4853,102,16898.5
IB065_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5257,1166,5967,25908,5213.5,8359,14642,3137.5,502,476,793,16383,5278,34708.5,686,478.5,6962,131,17060.5
IB065_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8643.5,1114,2064.5,15101,7482,4566,36023.5,2562,849.5,553,912,12224,5411,35493,802.5,499,5039.5,127,17095
IB065_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3598,1378.5,6468,21640,4679,7891.5,15603,2860,522,543,785,17095,7282,34328,715,502,6417,100.5,16980
IB065_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3159,1002,8107,23762,6644,10959,13947,3202.5,514,552,785,20417,9642.5,35666,856,499,7066,99,17072
IB065_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2035,694.5,5181,19528.5,4789,7293,12475,1722,474,466,661,8727,1779.5,26992,661,414,6613.5,108,16933
IB065_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2643.5,906.5,4861,21432,4968,7737,13778,2524.5,541,447,706,13150,3588,33140,656,542.5,4597.5,114,17049
IB065_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1400.5,759.5,4068,18064,2662.5,4727.5,12336,1018.5,572,423.5,683.5,3671.5,571,22804.5,566,428,5520.5,152,17303
IB065_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2166,898,4401.5,16564,4108,6415,13906,1603,533,432,682.5,7695.5,1409,30925.5,587.5,523.5,5841,144.5,17175.5
