,TR:UZ013:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ013_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1191.5,655,1517.5,26345.5,554,1424,9262,723,336.5,371.5,630,1258,341,17749,480,453,1210,103.5,14789
UZ013_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,835,702.5,1421,32474,716,1321.5,6400,822,438.5,494,629,1632,355,20402.5,446.5,454,1508,102,14345
UZ013_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1227,605,1876,28919,596,1419.5,4238,555,419,447.5,617,1515,318.5,21706.5,425,593,1845,115,14481
UZ013_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1367,642,16572,35335,747,1924.5,7975.5,609,1091,426,4053,2768,374,23819,433,566,1949,95,14342
UZ013_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,718.5,550,1158,30235,741,1280,5771,636,317,419,623,1421.5,323,16885,403,482,1056,125.5,15039.5
UZ013_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,851.5,597,1628,29658,768,1775,5090,762.5,437.5,380,647,1777.5,356,21303,451,562,1716,90.5,14699
UZ013_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3034,657,864,19780,696,766,25503,475,474,392,612,1082.5,363.5,14156,255,409,1180,123,14587
UZ013_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UZ013_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UZ013_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1192,786,1856.5,36397,782,1550,4099,808,510,569,763,2537,419,18002,781,707,2270,118,14433
UZ013_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,868,694.5,1442,33951,737,1220,7110.5,1808.5,530,560,493,2081,384,15224,412.5,261,1422,150,14649
UZ013_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,690,482,1137,23657,494.5,1047,3725.5,539,326,452,504,1206.5,243.5,16029.5,412,381,1062,112.5,14506
UZ013_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,853,674,1482,28215.5,660,1300,4911,585.5,390,415.5,604,1687,382,18533,441,369,1175.5,105,15218
UZ013_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,762,1710,1107,26957,1965.5,1480,6386,1007,1306,1161,1053,4440,665.5,17298.5,2358.5,1095.5,3572,130,14745
UZ013_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,741,1745,1061,29381,2035,1683,NaN,2338,1353,NaN,1077,4049.5,653.5,16942,3152.5,NaN,1863,104.5,14102
UZ013_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UZ013_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3124.5,696.5,1270.5,30512,486,1055.5,7468,664,523,437.5,510.5,2406,349,21083.5,440.5,423,1079,100,14297.5
UZ013_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,775,644.5,953,25503,629,877,3509,630,352,441.5,570,1412.5,340,14837,516,410,1020.5,99.5,14538
UZ013_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,748.5,657,2056.5,29796,702.5,1360,5065,590.5,1672,434,4336,1994,413,18649,467,781,1906,109.5,14377
UZ013_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,690,645,1307.5,27834,677,1156,4808,648,714,487.5,615,1879,380.5,16614,452,402,1217.5,95.5,14959.5
UZ013_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UZ013_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UZ013_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1328,694,1374,30489,719,1238,4432,777.5,347,475,567,1768,357.5,20287,522,572,1771.5,112,14942.5
UZ013_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,561,592,5763,22918,624,945.5,4397,718,651,502,4386,2060,321,12457,319,NaN,1017,101,14161
UZ013_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,713.5,641,1456.5,29681,817,1496,4416,691,483,407,659.5,2397.5,386,18198.5,436,400,1211,123,14271.5
UZ013_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,797,750,1190,25388,1105.5,1752,14209,1443.5,325,436.5,592,7135,1629,18626,464,434,1585,78,14770.5
UZ013_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3561.5,703,597,12756.5,1461.5,664,22526,698,446,419,511.5,1058,686,18071.5,334.5,412,941,154,14641
UZ013_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
UZ013_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,752,2060,1548.5,31723.5,2523.5,2234.5,6090.5,2691.5,1333,1333.5,1111,6302,1095,21257,2916.5,1338,3238,110,14289
UZ013_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,789,886,1742,36443,959.5,1778,4852,1134,548,689,825,2741,457,21499,975,688.5,3093.5,111,14673
UZ013_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,684.5,767,1332,20680,962,1505,6627,1185,465,578.5,617,3663,619,18903,527.5,516,1614.5,133,14530.5
UZ013_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,600,635,1175.5,31020,637.5,1275.5,3569,553.5,355,350,588,1537,336,18625.5,430,540,1639,78.5,14202
UZ013_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,812,655,1129,25365,839,1351.5,7140,816.5,351,430,517,2028,431,18464,450,449,1401,111,14256.5
