,TR:UZ037:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ037_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3595,808,3356,25803,2090,3129,7152,2436,503,891,882.5,3493,771.5,25434,1018,411,1745,81,15487.5
UZ037_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4833.5,723,3130,24049,2142,2551,5535,918,445,548.5,896,2299,614.5,25573,706,404,1880,108,15297
UZ037_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4158,719.5,15714,25653.5,2263,3429,6749,1021,783,579.5,3349.5,4164,1097,25434,655,465,2092.5,122,15261
UZ037_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3400,710,3380.5,23980,3747.5,6048,6143,982.5,424,598,918.5,4374,974.5,23414.5,692.5,433,2214,91.5,15464
UZ037_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3710,803,4397,26750,2518,4391.5,6957,1762,489.5,667,997,3998.5,1159,27188,775,504,2300.5,97,15462.5
UZ037_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12045,644,1332,15691,2859,1569,25191.5,794,555,483.5,768,1862,657,16756.5,427,328,1455.5,107,14982.5
UZ037_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2834,721,3628,18579,2239.5,3102,5444,902,496,564,796,3261,742.5,22099,671,469,1323,62.5,15452
UZ037_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2745,743.5,2688,21326,2236,3811,5307,944,445,623.5,848,3401,936,24165,633.5,392,1673,108,15558
UZ037_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3208,741.5,4182,23865,2014,3182,6022.5,884,451.5,506,875,3382,742.5,23911,602,401,1804,129,15324.5
UZ037_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2984,768,4057,26496,2344,3339,11817.5,2740.5,418.5,540,855.5,5213,1002,24996,592,470.5,1634,140.5,15538
UZ037_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3155,709.5,3507,23414.5,1970,2854,4741,886.5,359.5,510,906,3145,574,22295,613,369,2028.5,97,15418
UZ037_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3629,753,3500,23172,2328,3224.5,5689,869.5,421.5,510.5,879,3235,723,22595,593,457,2029,110,15393
UZ037_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3188.5,860,2920,19156,2786,3568.5,7445,1252,496.5,619,895,6296,3285,25434,715.5,495,1861,116.5,15298
UZ037_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2283,642,2428,19872,2068.5,3026,5560,1102,417,541,762,2907,830.5,24719,664,379,1644.5,96,15390
UZ037_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2756,799,3675,27015.5,2031,2945,5798,1240,438.5,505.5,924,2739,585,23218,679,433.5,2528,106,15606.5
UZ037_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2482,661.5,2809,20818,1766,2402.5,4725,923.5,386,549,840,2076.5,517,23588,662,394,1665.5,128,15264
UZ037_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3779,669,5630,20426,1880,3277,5232.5,978,381.5,519,914.5,2886,833,24984,620,474.5,2309,99.5,15530.5
UZ037_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2380.5,756,3790,20749,2145,2518,5274,945,2468.5,520.5,2293,2928,731.5,23334,608,828,1371,117,15366
UZ037_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2462,787,3477,25226,1921,3249,5292,1118,1117,523.5,944,2952,796,26542,690,467,2031,90,15553
UZ037_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7268,700,3307,20541,1656.5,2022,7434,877.5,412.5,549,786,1778.5,507.5,21580,592,460,1236,103.5,15283
UZ037_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2225,720.5,2994,20980,2139,3513,7982,1434,405,536,792,4998.5,1192,26750,608,413,1933,139.5,15423.5
UZ037_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2938.5,653,2773.5,23495,1993,2393,6538,1382.5,386,540,860.5,2734,664,24511,660,368.5,2122.5,104,15302
UZ037_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2848,665,12279,25388,2313,2990.5,6077,1018,665.5,530,3583,4637,972,23634,622,381.5,2115,111,15291.5
UZ037_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2214,703,3076.5,22457,3005.5,4745,7153,1266,372.5,547,869,4084,948,24430.5,570.5,437.5,1810.5,109,15202
UZ037_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2434,941,2943,20057,2531,4139,17783.5,2039,403,488,771,15585,6814,27234.5,568,376.5,1793.5,109,15253
UZ037_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4565.5,693,1123,17241,3252,1476,24349,1309,486,555,724,3629,1585,21545,437,329,1716,130,15100
UZ037_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1386.5,935,1330,10935.5,2014,2849,6245,1242,499,595,731,3860,1416.5,20818,673.5,481.5,1368,112,15627
UZ037_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1903,744,2475,19410,2510,3629,9268.5,1553,427,520,779,5381,1674.5,24488,617,412.5,1716.5,103,15296
UZ037_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1887,710.5,2980,24360.5,1981,2910,6537.5,1134,354,459,761,3174.5,700,23322.5,628,372,1881,106,15198
UZ037_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2462,826,3424,17402,2627,3871.5,13732.5,1756,438,599.5,751.5,8641,2618,29035,626,416.5,1892.5,110.5,15303
UZ037_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1650,674,2471,23160.5,1680.5,2355.5,4933,853,405,522,717,2090.5,590,21764,591,355.5,1620,116,15355.5
UZ037_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2242,698,3026,22434,2205,2637.5,7663,1155,453,520,757,3346,817,23288,556.5,405,1409,107.5,15212
