,TR:IB010:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB010_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11552,644.5,7200,36166,1215,1650,13474,489,361.5,394,990,1708.5,433,16966,529.5,542,1167,85,15284.5
IB010_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11694,683,8499,33881,2495,2690.5,18741,935,401,445,913.5,7131,1066,22688,630,517,1447,63,15219.5
IB010_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11698.5,530,5532.5,32635,1336.5,1562,10422.5,537,340.5,352,804.5,2570,453,14642,480.5,385.5,1051,121,15340
IB010_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8597,573,23288,36593.5,1013,2204,12618,548,527,349,1925,3249,674,18002.5,532,556,1171.5,110,15475.5
IB010_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14129,544,6656,35900.5,4196.5,3891.5,10138,488,298,424,1015.5,4324,738.5,20068,631,461.5,1464,117.5,15428
IB010_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13055,571,6000,45479.5,1218.5,2922.5,28158,1267.5,332,341.5,1062,4571,769,19964,660,561,1410.5,113,15524
IB010_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13071,408,1059,22365,732.5,753,8356,447,378,358,1048,801,418,3876,317,371,854,97,14858
IB010_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7956,672,4099.5,39490,997,2192,14980,757,478,400,761,2739,500,6706,927.5,386,1046,110,15143.5
IB010_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10858,455.5,4712,33420,2373,2394.5,9937.5,521,348,324,632,3383,635,4830,529,463.5,974,106,15507
IB010_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10211.5,571,5021.5,30212,1804,2162,9036,514.5,288,370.5,730.5,2949,689,17679,496,362.5,1056,122,15279
IB010_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10297,589,5713,37031.5,2310,2919,22872,1610,315,369,775,4938,1111.5,23842,506.5,519,1211.5,115,15215.5
IB010_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9425.5,593,5548,42513,687.5,2075.5,16571,607,311,420,789,3050,596,17841,549,572,1202.5,90,15343.5
IB010_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11271.5,550,5187.5,41544,747,2109,18672,549.5,357,457,808,2775.5,641,17287,573.5,447.5,1246,124,15122.5
IB010_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7197,868,4617.5,39236,1250,1799.5,15601,710,557,499,927,5907,1882,8254.5,829,422,954,125,15134.5
IB010_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6918,532,5348,36593.5,1682.5,1847,12175,520,281,345,841,3396,624,17656,436,345,1092,123,15324
IB010_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5732,578,4328,30338.5,1658,2110,9037,558,273,430,672,2355.5,491.5,18302,507,462.5,1183,104,15148
IB010_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5357,541.5,3437,37205,510,1582,14166,536.5,278,410,659,1855,391,14645.5,490,369,867,91,15188
IB010_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4483,513,3856,38439.5,620.5,1741,15246,586,287,519.5,626,2459.5,543.5,15020,506,497,1013,114,14112
IB010_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4791,520.5,6717.5,35197,974.5,1804.5,13459,521,1672,480,1615,2574,460,17852.5,431.5,1037,1071,148,15010
IB010_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5595.5,522,5507,38013,1158.5,2280,13701,595,492,450.5,704,2758.5,488,19364,514,451.5,1091,106,15437
IB010_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12065,1179.5,3972,37759,859,1566,28942,1008.5,646.5,844.5,835.5,2285,441.5,16906,1664,617,1394.5,107,15194.5
IB010_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9770,550,5245,37551,1479.5,2420,23472,791,359,520,879,6156,1481,16127,763,515,1219.5,102,15344
IB010_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7208,596,4912,40136,928,1614.5,15259,662,338,397,886.5,2757.5,509,19018,607.5,451,1196,103,15463
IB010_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6585,590,23345.5,32497,1898,1797,8581,566,752,402.5,2585,3445,706,11238.5,423.5,393,953,122,15033
IB010_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5162,588,4175,38267,875.5,3133,20887,862.5,322,462,705,3840.5,817.5,18221.5,589,464.5,1300,92.5,15117
IB010_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8068,656.5,5294,34839.5,1475,2575,39374,1120.5,270,400.5,767,11729,4654,21303,457,398,1125.5,127.5,15175
IB010_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11264,574,1656,29173,3000,1594,47095,968,372.5,374,955.5,8392,2837.5,16956.5,337,417.5,1706.5,108,15084.5
IB010_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5887,1282,4766,39790,1368.5,2699,36813,1789.5,654.5,766,954,9680.5,2850,19572,1604,534,1511,113,15412.5
IB010_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5118.5,1089,3342,38555.5,2218,2201,15798,1895,1392,755,846,6658,1808,4376,2125,676.5,920,125.5,15119.5
IB010_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7163.5,520.5,5758,35312,2651,2431,16404,805,366,357,1006,5624,1065.5,18187,508,463,1251,102,15439.5
IB010_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7206,586.5,4989.5,22272,2164,2357,16822.5,909,271,257,825,6525,1449,5498,456,502.5,900,123,15310.5
IB010_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7449.5,485,5264,42283,1114.5,1457,10169.5,440,303,485,893,2518.5,446.5,15164.5,533,389,1084.5,133,15384
IB010_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7014,566,5470,32069.5,1636.5,2235.5,15735,616,306,317,735,3401,720.5,19780,470,475.5,1160.5,110,15221
