,TR:UZ017:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ017_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4480.5,888,2827,23439,1452,1743,17383.5,617.5,509,366,740.5,1889,505,22758.5,530,398.5,1286,119.5,16541
UZ017_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2174,1071.5,2206.5,21640,2639.5,2838.5,17452.5,1284.5,555,490.5,760,5066,959,23266,569.5,435.5,1337.5,117.5,16497
UZ017_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4413,951.5,2006,20625,1713.5,2057,15327,609,456,495.5,738,2701,557.5,23001,523.5,433.5,1196,131.5,16564
UZ017_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2299,752.5,6810,23278,2258,2582,15070,574.5,436,399,2617.5,4956,760,24846,390,321,1264,103,16680
UZ017_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1855.5,686.5,1813,19263,2985,3368,14803,623,354,361,557,4709,770.5,21271,339,351,1097,107,16564
UZ017_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1589,847,2625.5,27049.5,2234,2521,14759,763,426,347.5,695,5115,721,22101,431,314,1525,139,16552.5
UZ017_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1720,674,1243,17349,1828,2009,14761,582.5,379.5,398,535,2485.5,478,21305,421,331,870,128.5,16611
UZ017_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1008,873,1833.5,17890.5,1882,2149,14043,574,469,469,527,3241,667,21386,529,329,1015,89,16403
UZ017_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1696,955,1561,18271,2420,2596,14646,617,529,631.5,633,3575,670,20809,368,398,1267,114,16587
UZ017_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2174,765,1733,19886,2207,2420,14156.5,539.5,402,335.5,570,4286,679.5,20025,421.5,316,1094.5,113.5,16274.5
UZ017_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1905,846,1691.5,21132,2695.5,2677,17672,2000,350,387,643,5255,1007,22885,419,337,1089.5,116,16395
UZ017_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2137,818,1752.5,17118,2084,2461,13611,553,502.5,356,648,3453,692,20832,392.5,339,1010.5,119,16351.5
UZ017_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1789,687,1836,19702,2647.5,2969,14157.5,488.5,324,314,433,4125,721.5,18387,354,331,1073,84,16541
UZ017_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2089,1143,2217.5,20843.5,2985.5,2804,16921.5,744,778.5,718,716,5628,1493,22401,948.5,428.5,1506,133,16472
UZ017_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1856,908.5,1954.5,18041,2595,2358,16203.5,815,495,521,667,4515,963,21155,509,452.5,1259,116,16472
UZ017_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,993.5,715,1930,22447,1651,1718.5,14263,617,448,332,556,2453,434,18098.5,271,291,1098,80,16933
UZ017_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1836,778,2184,19759.5,1218.5,1357,14740,546.5,555,345,526,1785.5,435,25469,359,343.5,936,136,16980
UZ017_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6526,813,1809,19702,2206,2161,14494,447,522,326,567,4251,1110,21247,490.5,364,1071,129,16529.5
UZ017_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2092,722,2488,18825,1766,1880,14020,456,1060,223,1254,3088,564,16633,407.5,476,909,121,16769
UZ017_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,927,712,2158,17303,1882,2118,14459,531,1037,291,421,3337.5,624,17118,384.5,452,983,84,16514
UZ017_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4197,823,2073,19494,1680,1228,16143,613.5,670,687,653.5,2252,444,18525,1291.5,439,1211,112,16334
UZ017_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1291.5,2017,2186.5,18802,4628.5,2917,18341,1270,1169,1531,1023,6931.5,1065,22816,3242.5,613,2131,105.5,16726
UZ017_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1422,938,1642.5,19633,1684,1611,14074,637.5,489,530,658,2204,546.5,20071,629,329,1107,122.5,16611.5
UZ017_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1143.5,746,4832,21812.5,2281,2710,14342,630,356,495,1651.5,4751,884,22597.5,371,349,1213,125,16529.5
UZ017_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1134,791,2010,20025,3249,3278,14686,690,416,328,622,4497.5,820,21605.5,459,535,1193,122,16910
UZ017_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1719,1301,2485.5,13828,3030,3313.5,22470,1483,500,468,688,15302,6242,26254,407,440.5,1179,130,16706
UZ017_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6227,1094.5,1456,10903.5,4863,1798,48493,1969,539,513,565,10462,5463,22378,300,373,1247,136,16587
UZ017_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1097,1028,1866,16472,3066,2337.5,19182.5,1128,611,665,548,7816,1766,16679.5,911.5,274,1016,106,16518
UZ017_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1110,830,1961,17383.5,2614,2215,16408,904,414,428,542,6871,1872,19333,481,377,1029,109,16703
UZ017_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,901,673,1231,15376.5,1619,1658,12719.5,709,381,241,443.5,3744,760,19251.5,333,374,885.5,140.5,16259.5
UZ017_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1863,905,3248,15079,2761,2783,16921.5,1010.5,409,358,572.5,6461,1364,23589,321,477,1179,88.5,16621.5
UZ017_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,899,702,1600,20220.5,1638.5,1652,13840.5,493.5,419,264,518,2564,572,13510,252,380,1057,136.5,16511
UZ017_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1167.5,750,2166,16071.5,2104,1918.5,15515.5,565,485.5,383,517.5,4293,857,19540,267.5,288,850,91,16714.5
