,TR:CH008:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH008_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2143,468,7041,36616.5,1102,3611,13901,1560,3008,489,3433,6140,1476,21118,695.5,643,6007,104.5,15663
CH008_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2613,477,5824,28723.5,1132.5,3115.5,10139,1198,1104,425.5,502,4530,867,23218.5,609,400,4252.5,78,15302
CH008_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7377,629,5929.5,32497,838,2703,21810.5,2417.5,367,418.5,746,7418,1214,19733,717,471,5586,99,15331
CH008_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CH008_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3753,896.5,6542,30166,1914,4407,12196,2285,697,949.5,932,12962,4078,25111,1589.5,554,8949.5,110,15270
CH008_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5021,728.5,21672,29289,1887,4525,11719,1780.5,1029.5,497,4400,12446.5,4547,25792,862.5,494,7324,115.5,15049.5
CH008_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3096,454,4576,32589,1489,4444,14899,1677.5,314.5,453.5,653,7544.5,1468.5,20818,567,452,5889,135,15579
CH008_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9841,769,5384,31723.5,1577,3631,17379,2192.5,345,441,664,12531,3808,22226,550.5,406.5,5121,110,15357.5
CH008_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4888,624,1495,24973,1714,1829,33120,1772,367,538,607.5,9532,3460,19756.5,353,408,3943,106,15065.5
CH008_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6517.5,492,8243,39513,821.5,2572,7647,709,356,424,635,2242.5,400,19087,603,444.5,6002,115.5,15868
CH008_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1415.5,646.5,3777,41336,524.5,1938,10895.5,1500,489,1023,620,2035,395,14964.5,967,477,3478,131,15433
CH008_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1704,486,5302,44083,571,2351.5,7877.5,811,390.5,455,616,2204.5,467.5,17587,614,440,5705,110,15712.5
CH008_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1695,480.5,5668.5,44763.5,588.5,2298.5,9123,765.5,353,412,541,2265,435,18926,537,347,5901,114,15790
CH008_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1609,525,4862,42040.5,464,2150,8709.5,856,357,543,580.5,2137.5,471,16962.5,708.5,410.5,4644,103,15848
CH008_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1232,512,4410,35797,433,1697,9882,1261.5,373,924.5,543,2257.5,366,12531,747,460.5,2181,95.5,15566.5
