,TR:KI015:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI015_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5162.5,564.5,1783,23830.5,2114.5,3932,6083.5,852,409,336.5,473,2059,345,22780,621,404,3821,138,15568
KI015_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,304,428.5,426,203.5,298,404,1325,451.5,267.5,264.5,277,166,270,3901,218.5,1159,619,93,16652.5
KI015_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5461.5,646,2036,20703,2926,5348,8293,1233,497,385,478,10450,2992,28273,688,314,4282,144,15633.5
KI015_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3766,451,1771,26484.5,1084,3998,15030.5,1325,509,491,638.5,2595,419,22145.5,552,358.5,3832.5,115,15497
KI015_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3167,555.5,1695,27107.5,1126,3682.5,12237.5,1185.5,385.5,418,504,1836,319,21822,588,328,4784,121,15641.5
KI015_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7352,549,1931.5,27730.5,1809.5,3844,9083,933,472,429,561,1933,334.5,21234,663.5,361,3564,87,15542.5
KI015_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3260.5,528.5,1741,23519,2317,3719,7326,1271,471,339,581,2561,349.5,20495,626,404.5,3069,110,15538.5
KI015_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5936,626,3909,33858,1968,4271,14037,1445,2002.5,391.5,1784,2515,475,22757,675.5,476.5,4986,120,15550.5
KI015_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3273,489,1710,21776,2120.5,3409,6266,1142.5,950,348.5,534,2282,383,20910,604,398,2998.5,103,15589
KI015_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36674,566,2468,23437.5,1328,3469,14267,1457,448,401.5,438,2035,402,26115,590,370.5,3949.5,99,15456
KI015_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3654.5,636,1807,24119,1175,4293,19133,1663,351,535,458,3485,551,25007,600,327,3928,115,15299.5
KI015_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6028,518,2176,27881,1951,3457.5,7405.5,1593,358.5,354,433,2219,390,25111,608,316,6145,99,15742.5
KI015_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3436.5,551,8372.5,38208.5,1938,4359.5,10104,1439,694,355,2224,3742,611.5,25688,648,352.5,4877,58,15952
KI015_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3051,737.5,1465,24407.5,996,4138,24049,2570,449.5,756.5,644,3442.5,516.5,19756,880,387.5,1913,124,15501
KI015_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7435,836,2283,24188,2972,4885,25942,3224,511.5,389,639,16583,5108,24557,705.5,318,3303,126,15813
KI015_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7110.5,920,790.5,10885.5,2339,2655,45975,1826,778,490,925,5410,1332,18279.5,476,309,3069,82,15219
KI015_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4227,698,1595,19203,2713,5159,18464,2432.5,487,426,620.5,9099,1391,24834,663,411,3071.5,99,15657
KI015_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3597.5,561,2083,25780,2754,5912,19421.5,2763,406.5,419,468.5,7324.5,1075,27222.5,710.5,436,4018.5,137.5,16031
KI015_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3509,536,3348.5,39721,2416,4871,10552,1861.5,404,387,485,3756.5,540,23542,724,363,5168,63.5,15987
KI015_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5121,766,1674.5,14911,1785.5,4743.5,28342,2034,416,373,526,6909.5,1033,25746,620,347,2941.5,103,15857.5
KI015_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2718,579,1295,25815,971,2929,14184.5,1022,559,550,621,1550,347.5,16976.5,684,388.5,1744,107,15743
KI015_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3838,471,1199,20934,1065,2921,19098.5,1237,519,556,627.5,2336,449,16189,646,375,1488,104,15684
