,TR:CH035:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH035_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,23460.5,711,10802,31966,1460.5,3311,19595,1003,464,489,931,2014,399,26380,496,419,3916,117,16756
CH035_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4025,668,7513,34066,1554,3181.5,13757.5,1864,405,450.5,659,2980,595,23992,440.5,398,4457,122,16618
CH035_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6987,725,8771.5,30812,1459,2559,14375.5,611,438,370,755.5,1886,454,24949,459,386,4591,109,16929.5
CH035_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3965,621,24014.5,29542,1532,2825,13091,574.5,864,372,5275,2479,547,22180,405,368,3837,101,17033
CH035_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3396,637.5,9120.5,29012,1924.5,4590.5,13596.5,674,406.5,332,740,3190,755,23195,425,373,4086,115,17010
CH035_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3135,612,8171,32543,1430.5,3192,14629,1718,430,448.5,914,2752,601,24003,443,397,4105,107.5,16964
CH035_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8333.5,552,1911,27996,1583,1416,18256,708.5,516.5,474,777,1509.5,438.5,18787,441.5,324.5,3922,104,16710
CH035_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4645.5,736.5,11443,30696,1649,3063.5,15376,693,508,504,935,2947,514,23334,619,398.5,4332,104,16895
CH035_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4096,756,8705,29866,1960,3032,13965,700,471.5,764.5,857,2777,534,23542,899,390,4292,105,16710
CH035_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3438,592,8462,30327,1480.5,3090,13339,609,375.5,415,838,2796,584,23311,381,425.5,4262.5,109,16848
CH035_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2883,640,8506,42952,1595,3233,15571.5,4805,385.5,367,698,3636.5,600,25319,428,344.5,4582,107,17010
CH035_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3157.5,675,9288.5,27984.5,1442,2784,13838,683,431,442,868,2401.5,523,24326,422,440,4100.5,112,16859.5
CH035_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5049.5,560,8376,30327,1336,2688.5,12214,591,378.5,399,866,2048,429,20149,403,354.5,4968,106,16829.5
CH035_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4045.5,1245,10109,30443,2591.5,3791,15815,1022.5,679,1623,1132,6861,2718,33351,1629,452,5922,110,16802
CH035_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2078,680,9426,29335,1795,3092,14210.5,1654,475,361,744.5,4627,840.5,25746,463,363.5,3965,94,16848
CH035_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2105,546,8411,30119,1276.5,2874,12884,616.5,366.5,395,780.5,1703.5,352,24280,399,381.5,5583,90,17056
CH035_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1698.5,624,8887,30038.5,1261.5,2638,13785.5,666,441.5,423,809.5,1858,414,25550,384,380,4952,108,17252.5
CH035_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2220,628.5,8850,28942,1287,3162,12568,678.5,356,365,740,2113,412,25388,425,338.5,4709.5,122,16964
CH035_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1988.5,531,9437,29519,1279.5,2708,12324,549.5,3333.5,339,3901,2049,427.5,25388,428.5,557,4792,125,16664
CH035_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2232,606,9340,33304,1317,2330,12301,550,850,311,860.5,1770,384,15617,407,341.5,4326,103,16918
CH035_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,41913,871,10863,28700,1501,2551,21857,1331,536,668,894,2634,480,28988,707.5,415.5,3898,90,16889
CH035_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2682,972.5,8519,27327,2159,3031.5,16131,1270,609.5,1304.5,1001.5,4529,965,26127,1340,353.5,4557,106,17241
CH035_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3730.5,706,7309.5,29658,1648,2245,13613,663.5,438,580.5,771,1752,374,22260.5,594,381,3891,103.5,16941
CH035_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2089,517,27604,32751,1396.5,2663,11961,562.5,1407.5,412,8526,2889,533.5,21441,401,415,4687,113.5,17010
CH035_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2614.5,637,10168,30835,1566.5,4322,12640.5,646.5,408,369.5,776,2550,479.5,27165,408,330,5939.5,128,16836.5
CH035_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4965.5,836,10628.5,30281,2150,3805,19583.5,2632.5,447,458.5,886.5,15491,6565,31423.5,426,453.5,6423,133,16918
CH035_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7999,480,2023,26542,2671.5,1918,29046,1961,534,427,702,5334.5,1400,20876,349,307,4153.5,119.5,16525
CH035_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4842,643,8408,30073,1442.5,3060,16825,1838.5,388.5,429,809,4198,686.5,27281,417,348.5,3724.5,124,16664
CH035_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2260,651,8987,32704,1855,3044,15008,1262,426,433,924,3756.5,615,24153.5,460,374.5,4916,128.5,16733
CH035_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2271,570,7635,31100.5,1624,2651,13323,916,403.5,330.5,524.5,2838,497.5,22041,517.5,313,3237.5,110.5,16871
CH035_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3847,732.5,9633,22457,1847,3542,15220.5,1292,407,365,915,4992,953,31897,450.5,356.5,5913,102,16918
CH035_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1877,629,9173.5,30258,1204,2862,12844,568.5,321.5,324,799.5,1985,436,26865,377.5,404,5068.5,130,16895
CH035_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3246,641,11615,32554.5,1421,2972,14120.5,750.5,395,374,801.5,2725,530.5,27327,413.5,440.5,6575,114,16539
