,TR:KI059:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI059_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1112,622,6952,41964,1582,2967,14309,1044,443.5,291,793,1420,415,25077,380.5,379.5,2422,122,16426
KI059_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1256.5,568.5,7874,39645.5,1873,3495.5,13696.5,976,362,262.5,818,1410,523,21501,390,280,2132.5,101.5,16598.5
KI059_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1436.5,708,11005,44340.5,2413,4436,14403.5,1104,4487,383,4394,2447,690,28584,474,1738.5,2667,109.5,16657
KI059_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1377,595,8504,43395,2209.5,3994,14625,1141,1073,419,871,1930,613,29126,454,372,2372,121,16345.5
KI059_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5908,694,8098,40188,1513,3973,19713.5,1381,427,338,582,1951.5,562,34905,382,316.5,1953,120,16680
KI059_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1494,648,7157,41780,2767.5,4836.5,17326,2041.5,403,365,976,3413,1128,32955.5,450,336,2513.5,104,16749
KI059_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1665,627.5,6091.5,41480,1796,3199.5,14497,1018,401,346.5,809.5,1240,441,29864,411,355.5,2343,107.5,16564
KI059_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1996,556,29714,41503,3061,5319,16107,1298,1255,287,4735.5,5673,3197,33036,446.5,545.5,2231,107.5,16426
KI059_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1150,611,7535,41906.5,2569,6125,14204,961.5,376.5,347.5,901,1723.5,521,29091,384,357,2346.5,107,16345.5
KI059_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2985.5,827.5,6268,38665,2536,4570,25331,4523,372.5,418,731.5,9011,6038,31121,333,285,1915,105,16691.5
KI059_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3093,543,1182,22447,2202,1732,23485,836.5,577,315,764,1010,510,21766.5,350.5,290,3269,127,16472
KI059_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1223.5,680,8164.5,42656,2448.5,5087,21340,2962.5,416,242.5,881,3297,944,37673,459,360,2285.5,120.5,16313.5
KI059_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1059,737,7033,43049,1948,3778,14895,1042,415,349,1000,1636.5,557,29760,452,385,2134,117,16598.5
KI059_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1558.5,714,7589.5,42495,2424.5,4558.5,16933,1703,439,382,936,2293.5,763,33890,481,489,2267,105,16541
KI059_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1897,707,7974.5,32483,2378.5,5039,17475.5,2204,422.5,314,700,2827.5,927.5,34824.5,376.5,364,2208,125.5,16518
KI059_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1478,667,7383,42495,2086.5,4076,14880.5,1048,461.5,353,831,1777.5,608,29368,416.5,293.5,2309,134,16472
KI059_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3161,792,8211.5,40972,3022,5050,27638,3484,428,436,961.5,8346.5,4635,35885.5,523,316,2515.5,132,16449
