,TR:UZ038:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ038_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,32381,1095.5,16161,32774,2864,4941,25157,1253,536.5,397,1692,2312,665,21234,407,459,3938,118,16587.5
UZ038_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8723,972,11964,35185.5,3643,4193.5,21718,3575,529.5,370,1519,3117.5,715,21811,481.5,505,5060.5,118,16800.5
UZ038_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17079,940,13820,32438.5,2982,5005.5,22365,835,449,388,1524,1570,461,20980,421.5,407.5,5067,114.5,16802
UZ038_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16941,885.5,27234,37367,3988,4510,23980,881,1036,358,4750.5,2895.5,579,18187,569,447,4978,118,16220
UZ038_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10724,940,12561,25757,3395,5512,19987,735.5,471,268,1436,2359,651,19756,385,392,5283.5,131,16744.5
UZ038_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10291,786,11098,31943,2811,5026,21014.5,1234,426,386,1537.5,2253,498,14956,509,377.5,5559,98,16641
UZ038_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15370.5,929.5,9502,29358,2738,2615,34851,926,777,433,1565,1208,447.5,21164.5,515,405,7357,109,16724.5
UZ038_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7231,1017,14953,28481,2962.5,4428,21060.5,877,493.5,461,1433,2250,625,20080,382,524.5,4736,133,16836.5
UZ038_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9281,923,12581.5,27165,3593,4328,21141,765,475.5,373,1492,2522,708,20057,482,394.5,5760,131,16848
UZ038_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16345,845,15906.5,36420,3733.5,4491.5,24211,920,470,495,1538,2635,606,20149,570,392.5,5267,96,16664
UZ038_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8617,1089,12210,38036,3569,4322,20864,2828,492,376,1481,2766.5,780,22249,479,410.5,5361,91,16733
UZ038_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11893.5,981,10896,26196,2870,4057,20726,843,457.5,387,1434.5,2209,560,18533,432,315,5419,103,16825
UZ038_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9986,1070,17079,29773,2469,4593.5,20841,1011,433.5,448,1343.5,2057.5,490,17148,404,369,7297,80,16871
UZ038_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7943,1072,11945.5,26404,3931.5,4985.5,21118,1321.5,531,353,1369.5,4285.5,2459,26126.5,587,384,5629,98.5,16876.5
UZ038_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9886,1072,11420,25965,3505,4467,21118,1116,479,350,1342,2555.5,711,21672,371,384.5,4446,109,16664
UZ038_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13396,826,15083.5,39398,3883,4998,22826,1260.5,423,421,1623,2590,461,17806,466,389,5784,112,16571
UZ038_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7832,973,11445,26103,2929,3949,21003,762.5,461,348,1299.5,1769,528,20610.5,486.5,312,4955,125,16664
UZ038_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8640,682.5,8872,23334,2477.5,3590,17367.5,654,356,239,844.5,1852.5,495,6513,347.5,258,868,117,16729
UZ038_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8742,907,14360.5,27153.5,2872,4329,19733,976.5,4999,333,4820,2605.5,718,14165,374.5,482,4502,120,16779
UZ038_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5900.5,983,12472.5,29358,2840,4080,20264,958,858,357,1414,2367,562,19387,421,321,5468,86,16866
UZ038_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,47845,981,13882,24996,2378,3608,25827,1144.5,499.5,213,1275.5,1764.5,493.5,4317.5,354,276,2973.5,104,16562
UZ038_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7902,1101,11350,23703,3654,4170,21522.5,1613,419,322.5,1192,3976.5,1252,23934,450,302,4581,98,16964
UZ038_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10908,877,9344,24707.5,3125,3403,20957,1032.5,443,361,1118,1633.5,443.5,18521.5,400,347,4210,102.5,17021.5
UZ038_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13305,596.5,27073,36224,3604.5,4413,23749,951,1118,366.5,4393,2891,751,18510,391,313,4479,110,16514.5
UZ038_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5024,994,10326,24834,3578,5043,19652.5,1158,405,353,1230,2465,680.5,22272,411,391,4913,100,16785
UZ038_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11866,1241,11283.5,25619,3534,4470.5,23818.5,2134,470,400,1452,7559,3864.5,26150,405,327,4701.5,87,16797
UZ038_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7844,721,5875,29889,4580,2903.5,38544,1919.5,670.5,273,1286.5,3258,914,13419,438,256,5404,105,16603
UZ038_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4404,983.5,10834,28273,2816,4613,20945.5,1809.5,454.5,308,1345,3031,917.5,23380,400.5,382.5,3965,95,16746.5
UZ038_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5327,1095,12383,32335,3712,5740,22295,1966.5,541,427,1644,3965.5,1098,22872,506,339.5,5515,117,16828
UZ038_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9701,941.5,14310,36997,3363.5,5375.5,23519,1253,449,318,1489,2685,647,20298.5,409,353,5571,104,16759
UZ038_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8406,1186,12216,22791.5,3451.5,5842,23080,2062,434,298,1405,4273.5,1316,26461,454,431,5336,120.5,16964
UZ038_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5880.5,959,10916,25665,2298,4600,20426,839,397.5,329,1216,1619.5,520,18314,392,317.5,4844,106,16918
UZ038_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8755,870,10469,24903,2256.5,3452,19895,817,376,308,1214,1795,547.5,17079,368.5,283.5,4306.5,118,16551.5
