,TR:KI025:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI025_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2930,581,6551.5,36939.5,2082,4871,10124,1716.5,353.5,455.5,629,2550,650,27523,546,423,4901,63.5,15014
KI025_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3647,401.5,1075,21314.5,1714,2091,14039,673,346,405,659,885,337,21695,324,379,7857,100.5,15358
KI025_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2660,492,6323,34193,1561,4371,6438,772,286.5,422,635,1649,602.5,29311.5,444,378,4396,94,15266
KI025_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2447,420.5,6152,32877.5,1469,4227,5703,667.5,310,439,614,1908,650,26680.5,484,374.5,4660,98.5,15390
KI025_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2445,418.5,5825,31920,1112,3586,5134.5,630,323,442.5,526,1513,477,27211,507,367,4588,123,15390
KI025_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2789,536,6126.5,42675,1725,4337,17944.5,5910,346,478,764,3435.5,866,29069.5,530,417.5,4690,139,15217
KI025_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2264.5,508.5,6846,32727,999.5,3295,5190,724,434,460,636,1467.5,446,28076.5,516,402,5237.5,113.5,14984
KI025_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2125,469,6217,35174,1133,3195,5725,622,335,411,609,1465,428,26150,501,345,5415,114.5,15181
KI025_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1870,559,6602,31966,1323,3732,7534,1103,335.5,450,676,2505,1112,32289,518,381.5,5023,105.5,15287
KI025_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1604,415.5,6089,29461.5,1087.5,3232,7559,1147,318,424,554,2053,519,29935,553,409,4377,105.5,15289
KI025_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1405,475,6488,35012,849,2848,4636,838,338,464,694.5,1161,339,26588,554,413,5857.5,137,15198
KI025_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2361.5,476,6759.5,32958,791,2883,5410,825,315,463,699.5,1174,343.5,29739,528.5,379,5083,127,15214
KI025_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1586.5,566,6309,28630.5,1092,3206,6820,1161,367,432,784.5,2139,634,27269,563,384.5,4589,102,15292
KI025_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1465,480,9345,30443,1096,2922,6655,951,3440,512,2405.5,1705,514,26715.5,543,1171,4642,83,14890
KI025_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1607,431.5,5191,30650,1084.5,2949.5,8246,1442.5,680,532.5,550,1454.5,490,24211,562.5,487.5,3141.5,127,14965
KI025_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8897.5,480,6301,30684.5,684,2675,12511,790,315,385,547.5,1041.5,300.5,29589,477,459,2988,133,15389
KI025_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1591.5,443,6635,29866,1080,3502,8165,1150,290,408.5,614,1707,533,31112,450,356,4273,149,15070
KI025_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2260,520,5428,33166,948,3046.5,8696.5,1196.5,313,450,582,1708,386.5,30454,578.5,393,4652,121,15285
KI025_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1584,473.5,27073,32081,1117,3493,6991.5,1045,1039.5,441,2583,2146,628,30096,547,487,4247,139,15235
KI025_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1653.5,508,7631,32381,1585,5074,9197,1368,352,490.5,910,2533,693,30004,588.5,418,4785,88.5,15155
KI025_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5638,565,9282,34943,1403,4738,21129.5,1894.5,318,463,858,8284.5,3622,32150,521.5,369,5602,107.5,15159
KI025_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3583.5,450,1085.5,18279,2094,2334,36997,2024,355,362,635.5,5586,3105,23426,341.5,374.5,7206.5,128.5,15204
KI025_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2553,527,6623.5,28088.5,1263,3682,16498,1629,319,397.5,568,5623,2492,28596,519,512,3084,116.5,14994
KI025_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1871,566.5,6392,30696,1443,4161,14283,1733,319.5,465,690,4554,1616,32358,504,421.5,4186,124,15012.5
KI025_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1703,488,5650.5,30604,1381,3932,12753,1570,343.5,414,832.5,3591,1055,30027,553,331,4059,109,15301
KI025_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2984,491.5,6710,17218,1229,4143,14044,1625,358,350.5,653.5,3442,1067,32831.5,531.5,456.5,4234,127,15102
KI025_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1317.5,512,8587,31550,1095,3465,7504,1029,310,442,578,1624,624.5,29219,509.5,432,5552,122.5,15013
KI025_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1970.5,564,6297,34181,1197.5,3230,10411,1163.5,321,413,949,2051,706.5,28642,538.5,411.5,4585,121.5,14883.5
