,TR:CH004:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH004_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1225,936,4584.5,31043,3143,3431,20403,2303,554,501,896,4741,924,23853.5,718,388,3472,108.5,16641
CH004_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,958,860,3947,23565,1958.5,2254,16929.5,609,377,303.5,717.5,1756,474,20472,389,339,2199,127.5,16502
CH004_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1144.5,744.5,4178,23380,2016.5,1654,17264,504,482,292.5,681,1493,482.5,15861.5,368,330,1488,81,16825
CH004_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2551,1307,4803.5,21360.5,3449,3272.5,21441,1131,784,684,877,9206,3941.5,26773,1315.5,482,2638,116.5,16710
CH004_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1140.5,959.5,4860.5,21487,2521,3290.5,20437.5,1419,518,375,757,5968,2067,29992.5,487.5,352.5,2405,108,16848
CH004_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1093.5,753,3725,22341,1974,2544,17436.5,813,408,240,774.5,2645,582,21972,463,378,3101,147,16726
CH004_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3268,741,5255,24188,1746,2297,18314,731,469.5,350,985.5,2512,568,23391.5,434,295,2754,109,16643
CH004_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1193.5,1017.5,5631.5,23657,2253,3177,19318,1221,490,442,931,4981,1421.5,27846,462.5,327.5,3009,132,16542
CH004_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1137,885,5348,19918,2064,2481,18395,989.5,2168,408,2030.5,3657,1201,25157,446.5,812,2025,116.5,16568
CH004_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2072.5,958,5581,19756,2463,2752,20945.5,906.5,1141,275,879.5,3469.5,1032,26057,415,464.5,1956,101,16209
CH004_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CH004_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1224,1293,3815,20795,2648,2647,20368.5,2289,822,879.5,873,6510,2122.5,24892,1550.5,476,2816,129,16489.5
CH004_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1438.5,988,4449,22491.5,1919.5,2883,19918,1239,385,370,761,6634,1659,26450,487,363,3192,85.5,16508
CH004_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1203,749,15946.5,25180,2333.5,3132,19526,1081,873.5,345,3723,4583.5,1156.5,26173,435,410.5,3779,119,16548
CH004_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1551,375,4709,22491.5,2437,3553.5,18475.5,1097,363,361,876,6581,1747,24718.5,339,364,1351,109,16544.5
CH004_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2085.5,962,5615.5,26415.5,2325,2889,22272,1699,432.5,400,1072,10442.5,3407,27973,405.5,362.5,2960,101,16895
CH004_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3707.5,808,1103,19098.5,3325,1254,38901.5,1715,604,445,834.5,11633,4773.5,26472.5,436,400,2600.5,123,16571
CH004_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1460.5,7715,4232,25134,10840.5,4005.5,36708.5,8335,6205,6293.5,2996.5,19075.5,5474.5,22422.5,16394,2561,5110.5,140,16664
CH004_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1915,1495,5496,23842,3494,3672,25122.5,2238,928.5,819,1266.5,15284,5077,30235,1736,529.5,3971.5,107,16710
CH004_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2057.5,983,5089,21580,2045.5,2806,21637.5,1359,429,411,907.5,9990,3614,26588,650,374,2822,115,16610
CH004_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2265,1094.5,6245.5,26357,2648,3219.5,23565,1953,560,598,864,12378.5,3407,29473,785,442,3096,98,16770.5
CH004_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2065,909.5,5150,24626,2084,2871,19964,1122,441,308,863,6518,2015.5,26819,426,316,2893.5,116,16883.5
CH004_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2615,1024,6961,23288,2427,3285,22606.5,884,443.5,387,801,6224,1892,27915.5,503,361.5,3329,140,16802
