,TR:KI006:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI006_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2524.5,562,1677.5,14780,3024,3021,3895,923,314,545,507,2490,548.5,25019.5,446,463,1384.5,97,16841
KI006_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3710,475.5,2361.5,14421,2717,2425,4182,797,414,444.5,513,1993,464,13541.5,317,431,1270,137,16783.5
KI006_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3146,574.5,2058.5,14708.5,3190,3370.5,4212,1052,374,246,624,3210,938.5,27753,388.5,332,1326.5,93,16841
KI006_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2758,NaN,1685,11596.5,2844,2711.5,3799,591,1210,189,557,2608.5,538,23716,214,388,971.5,83,16304
KI006_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2783,223.5,1940.5,13145.5,3005,2731,3875,778,825,318,366,2526.5,525,24685,318,251,1156,106,16841
KI006_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11408,442,2652,14319,2244,2020,5663,832.5,374,360.5,482,1667,493,7808,333,325,1231,141,17198.5
KI006_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3774.5,675.5,2540.5,15521,4327,4430,5229.5,1256.5,408.5,447.5,478,5307,1905,31052,545,459,1532.5,131,16373.5
KI006_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3339.5,452,1957,14078.5,2853,2384.5,4694.5,1126,362,324.5,507,2705,669.5,27892,324.5,418,1346,117,16610.5
KI006_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3189.5,620,3273,14564,4009,3748,4090.5,821.5,389,318,1076.5,3913.5,1480,27315,335,398,940.5,148.5,16887
KI006_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3765,601,2169,14794.5,5073.5,4952,5088,1154,412,332,629,4623,1541,29414,410,453,1371,133,16749
KI006_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6809.5,815.5,2149,13343,3761,4036,9474,1977.5,362.5,444,467.5,15272,9108.5,34905,363,416,1471,109,16887
KI006_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7736,661,1077,8981,6145,2528,33890,2280.5,438.5,358,562,10119,7624.5,10093.5,409,381,1444.5,111.5,16852.5
KI006_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4545,837,1967,12965,4100,4353,7622.5,1835,399.5,360.5,499,10444,5396,31502,484,410,1318.5,125.5,16541
KI006_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8030,870,2621,13930,5952,5975,8039.5,1867,377,408,631.5,11702,6398.5,33498,518,421,1615.5,117,17141
KI006_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3218,722,2099,13349,4251,4355.5,5384,1340,395.5,397,489.5,5302,2152,31190.5,332,359,1350,122,16795
KI006_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5733,718,1960.5,14611,4649.5,4198,6349,1674,333.5,372.5,492.5,7320,2969,33428,268,327,1643.5,121.5,17003
KI006_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3139,527.5,1619,13536,3405.5,2951,3710,634,293.5,334,446,2398,767,22770,374,367,1179,95,17141
KI006_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3813,546,1782,12399,4709,2572,5944,812,297,234.5,301,5808,1496,16304,363,302.5,1298,132.5,16426
