,TR:CH027:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH027_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1673,817.5,2413.5,29806,1200,1783.5,16550.5,595.5,521,487,1028,1512,392,22632,415,382,1469,105,17106.5
CH027_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,941.5,727,1593.5,30268,1473,2072,15448,1149,393,401.5,739.5,2608.5,538,21282,436,325,1301,82,17175.5
CH027_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1023,691.5,1967,28007,1227,1800,15152,594.5,498,385,791,1753.5,480.5,23993,345,307,1357,113,17279
CH027_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,928.5,709.5,18456,27857,1531,2494,14942.5,557.5,1395.5,410,10360,2598,697.5,24731,358,337,1509,121.5,16933
CH027_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1006.5,727,2060.5,29160,2752,5221,15208,555,481,340,816,2961,627,26000,362.5,299,1596,117,17279
CH027_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,972,734,2120,40257,1926,3357,18641,3040,484,390,898,3029,599,27130,304.5,363,1621,95.5,17487
CH027_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4577.5,564,765,18571,2394.5,1083,29045,524,647,342,566,1246,392,18387,320,212.5,1118,99,16749
CH027_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,889,675.5,2001,31098,1440,2312,15582.5,492,478.5,385,781,1872,470,22389,464,185.5,1356,97,17233
CH027_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,945,724.5,1393.5,26092,1282,2138,14228,559,425,360.5,665,1798,489,22055,313,372.5,1292.5,81,17221.5
CH027_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,879,717,1601,24708,1405,2376.5,14404,552,432.5,314,748,2114,520,23843,401,315.5,1245,132,16933
CH027_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,753.5,582,1365,33036,1605,2173,16403,3602,402,352,585.5,3233,538.5,21951.5,285,343.5,926,73,17291
CH027_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,946,586,1679,27995.5,1237,2315.5,13923.5,549,416,393,687.5,2047,428,22332,453,427,1240,106,17291
CH027_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1010,628.5,1728.5,27569,1444,2206.5,14064,458,417,317,812,1717,398,21813,354,338,1129,86.5,17372
CH027_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,841.5,806,2327,23993,2736,4228,17833,1370.5,578.5,431,838,14043,5381,26761,554.5,407.5,1636,107,17625
CH027_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,642,654,1923,22286,2332,4008,19136.5,1738,424,327,629,14404,5306,23889,372,440,1206,117,17072
CH027_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,519.5,541,1352,25157.5,1077,1750,13535,554,374,313,682,1364,336,18594.5,327.5,287,1110.5,78.5,17233
CH027_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,572,683,1640.5,25008,988,1492,14271,531,406.5,290,676,1510,393,19425,333,429,1072,101,17210
CH027_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1952,534,1459.5,22193,1046.5,1201,14263,1615.5,344,559,496.5,1866.5,460.5,2763.5,482,314,558,96,17244.5
CH027_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,479,598,2553.5,25942.5,1181,1922,13915,591,4958.5,429,4873,1769.5,383,20820.5,329,825.5,1150.5,100.5,17326
CH027_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,446,637,1722,25446,1108,1772,14022,450,1256,319,760,1410,359,17256,368.5,387,1016,94.5,17256
CH027_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022.5,661,1870,25977,975,1580,16209.5,458.5,373,353,765,1280.5,341,22251,272,298,1061,99.5,17095
CH027_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,505,751,1620.5,22816,1369,2285,15676,985,451,482,702,3349,648,24754,460.5,417,1100,102,17349
CH027_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,591,732,1506.5,25308,1094.5,1450,14372.5,657.5,464.5,331.5,641,1457.5,416.5,23647,321,289.5,1297,108,17072
CH027_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,483,691,12445,26784,1312.5,2424,14759,621.5,1300,336.5,6394.5,3091.5,688.5,29425.5,337,399,1382,105,17210
CH027_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,505.5,654,1928,27880.5,1617,3537,14841,719,483,474.5,807,2187.5,542,26115.5,477.5,310,1402.5,128,17164
CH027_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,731,824.5,1950.5,24685,1825,2631.5,21201,2262,540,489,670,14735.5,5780,29691,418.5,315,1260.5,75.5,17233
CH027_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1169,607,690.5,16398.5,3033.5,1487,33509.5,1680,546.5,469,576,6469,2097,21639.5,353,304,1015,104,17083.5
CH027_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,551,732,2006,25273.5,1737,3244,19182.5,2101,389,450,791,8348,1365,25262,384,372,1322,118.5,17233
CH027_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,566,648,1913,25977,1830,3241.5,17406.5,1324,404,398,833,5741,1084,26507,389,388,1254.5,118,17095
CH027_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,557.5,626,2016,27038,1546,2798.5,15913,1194,469,341,820,3756,722.5,27003.5,404,348,1386,100,17164
CH027_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,604.5,781,2442,22181.5,1651,2929.5,16385,1479,497,374,788,4349.5,749.5,29899,382,252.5,1421,148.5,17187
CH027_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,567.5,726.5,1856,30845,1222,1820,14828,554.5,468,361,712,1659,437,23947,313.5,393,1543.5,117.5,17187
CH027_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,588,699,1596,25342.5,1257,1765,14851,555,403,359.5,645,1764,484,21397.5,393,378.5,880,103,17233
