,TR:KI034:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI034_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004,1354,4749,55506,20279,12411,30637,7114,685,439,1094,12262,1273.5,28838,583,517,3007,126,16713.5
KI034_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2666,1155,1465,30925.5,15616,5863,27545.5,1156.5,1105,285,905,2336,524,25239,527,522,3720,127,16772
KI034_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2279,1296,4114,51723,13376,11427,22978,2985,640,327,951,8303,1075,30383,604,520.5,2712,125.5,16818
KI034_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2132,1433.5,4305,51377,12358,11588,20232,1520,694.5,541,1094,8414,1220,27269,925.5,466,3470,135,16956
KI034_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2076.5,1256,3935,49785,5300,5784,19402,1276,597,363,883.5,4039.5,724,26380.5,770,379,2390,116,16691.5
KI034_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2526,1486,4827,41445.5,15536,12041,37338.5,8257,658.5,512,1052,25354,4990.5,34813,759,671,3327,120.5,16631.5
KI034_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1912,1354,3626,48978,3175,3826,18410,1491,559,359,874.5,3520,629.5,25262,581.5,560,2836,97.5,16522.5
KI034_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1918,1298,3721.5,47270,3140,3653,17718,904,570,384,826.5,2868,510,26380.5,502,448,2912,92.5,16589
KI034_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1970,1625,4337,32909.5,7601,6741,24973.5,2677,780,433,964,15867,5178,35089,743,590,2869,119.5,16426
KI034_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2058.5,1635.5,4447,31432.5,7573,6712.5,25769,2997.5,707,412,985.5,18364,4322,33959,603,611.5,2941.5,133,16703
KI034_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1804.5,1095,3534,30394.5,5820.5,4928,25042.5,2514,639,466,900.5,13135,2273,31398,466,478,2698,116,16495
KI034_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3872,1355,3484,41975.5,3155,3547.5,20694,1912,556.5,355.5,898.5,4752,707,29899,493,385,2658,117,16676.5
KI034_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2000,1565.5,4313.5,30475,7315,6598,23370,2816,654.5,368,918,18110,4561.5,33555.5,615,562,3094,123,16408
KI034_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1693,1470,6277,33452,5871,5296,24846.5,2574.5,4761.5,283.5,3866,10498,1642.5,33659,644.5,1135.5,2796.5,100,16749
KI034_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1496,1457,5508,31386.5,5891,5091,23508,2384,3264,375,970.5,9978,1297,32829,496.5,464,2401.5,97.5,16691.5
KI034_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2215.5,1442,4161,37373,2662.5,2422,23970,1837,647,352.5,903,3365.5,607,33728,595,589.5,2446,106,16726
KI034_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2037,1602,4743.5,32852,7571,7146.5,26254,3521,720.5,405,1020,19563,5179,39380,658,532.5,2871,118,16449.5
KI034_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2577.5,1668.5,4198,28814.5,6400,6621,29991,3246,604,396.5,1006,24834.5,7789.5,36451,604,416,3012,109,16668
KI034_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1982.5,1453,9232.5,34697,7326,7070.5,26623,2529,764,396.5,3585,15907,3335,35228,590.5,471,3272,115,16497
KI034_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2448,1707,5623,32090,12461.5,10178.5,30925.5,3649,685.5,438,1301,27107,9980.5,37189,659,630.5,3215,116,16818
KI034_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8165,2956,6280.5,50200,12901,9408,31283,5715.5,642.5,319,1022,26669,8461,34190,503.5,506,3118,102.5,16864
KI034_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3652,2149,2136.5,32459,11543,4624.5,71528.5,4813,1059,680,981,32506,18756,37904,616,534.5,2848,136,16734
KI034_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7324.5,2063,5560,37466,6892,5609,34882,3824.5,800.5,327,932,29125.5,14262,38688,623,460,1130.5,138,16703
KI034_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7219,2407,6931.5,38204,10937,9716,40499.5,5345,898.5,663.5,1148,39773,19828.5,42806.5,940,551.5,3893.5,158.5,16925
KI034_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3430,1811.5,4582,30545,8454,7672,33636,3497,735.5,370,960,34224.5,15528,35482,533.5,422.5,2855.5,107,16836
KI034_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4262,2597,5532,49993,10184,8554,28376,5973,584.5,583,1034,31248.5,9904,34132,635,572,4072,102,16631.5
KI034_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1522,1437,3807,31491,5463,5414,23278,2772,617,270,839,12027,2433,34628,528,452,2407,105,16380
KI034_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1833,1409.5,4777.5,31606,12238,9514,31952,2832,577,478,831.5,27592,9136,34628,539,454,3241,109,16472
