,TR:UZ030:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ030_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14942,759,11243,26796,1938.5,2024,17079,628,866.5,405,2720,2312.5,456.5,19375.5,420,529,1318.5,117.5,16088
UZ030_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3143,728.5,10131,26727,3376,3516,13549.5,712,518.5,427,2925,4216,1048,23195,459.5,520,1594,141,16502
UZ030_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4521.5,702,6854,25827,2212,2018,12745,514,426,417,2427,2330,521,19629.5,372.5,450,1438.5,101.5,16249
UZ030_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5175,665.5,17575.5,30684.5,3078.5,2690,12587.5,491,717.5,415.5,5288,3596.5,691.5,20010.5,452,456.5,1861,117,16086
UZ030_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3869,631,4559,26865,3498,4218,12292,510,391.5,410.5,1078,3245.5,714,20172,445,485,1590,100.5,16502
UZ030_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3911,619.5,4160,28642,2902,3072,15468,1980,368,359,989,4349.5,960,20057,516,577.5,2026,101,16229
UZ030_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13916,595.5,1731,22295,2809.5,1631,27488,535,521.5,326,772,2384,996,18949,338.5,331.5,1452.5,102.5,16018
UZ030_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2987,713,8302,24765,2798,2899,13440,496,493,432,2701,2976,721,17541,480,501,1168,108,16779
UZ030_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2867,746,7665.5,25757,3258,3330.5,13526,631.5,467,453.5,2626,3318,809,22872,443,445.5,1528,110,16583
UZ030_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4729.5,656,6588.5,31827,2786,2555.5,12997.5,551,333,362.5,1980,2894.5,562,21557,393,522.5,1580.5,113,16190
UZ030_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3187,661,4659,24442,2903,2484.5,15549.5,1325,404,509.5,1172,4629.5,1159,21706.5,441,475,1297,112,16587
UZ030_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3800,614.5,4181,25815,2132.5,2355.5,12390,536,327,477,1051,2280,538,17749,404,344,1355.5,121,16228
UZ030_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3676,591,4949,25296,2516,2598.5,12460.5,531,382,425,1711,2418,549,17310,369.5,458,1781,131,16441
UZ030_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2612,801.5,7384.5,22365,3063,2706,13715,641,498.5,387,2377,5716,2854,20737.5,448,468,1001.5,126,16456
UZ030_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2467,687.5,8735,25884.5,3194,3212,13607,788,407.5,365.5,2783,4843,1182,22272,456,460,1648,100,16301
UZ030_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2705,684.5,7582.5,34066,2707.5,2752.5,13790,698,414,420,2180.5,2807,596.5,22918.5,413,550,2401,119,16275
UZ030_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2373,648,5394.5,28411.5,2146,2105,13910.5,524,388,392.5,1303.5,2284,477,23322.5,407,521,1793,102,16103
UZ030_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2504,672,5381,27627,2549,2749,13479,602.5,441,353,1121,2912,627,23149.5,438.5,452,2192.5,97,16314
UZ030_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2636,663,6595,30338.5,2609,2854.5,13356,527,1974,383,6554,3058.5,636.5,20080,479,664,2661.5,124,16456
UZ030_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2414.5,644,5447.5,27534,2480,2895.5,13512.5,530,728,396.5,1046,2819.5,603,22064.5,436.5,380.5,2350,97,16140
UZ030_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4114,751,8590.5,22734,1782.5,1822.5,14523,436,505.5,382,2593,1980,436,15731,424,444,1092,135,16067
UZ030_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2193.5,1546,7457,23114.5,4796,2512,15891,583.5,1101,1574,2901,4299.5,863,18164,2671,625,1923,105,16159.5
UZ030_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3177.5,673.5,8007.5,30512,2332.5,2322,13315.5,577,375,394.5,4007,2647,462,19237.5,424,382.5,2139,116,16475
UZ030_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2742,705,16776,32946.5,3015,2720,13774,586.5,706,433,5762,3894.5,803,23865,436,444,1984,116,16143.5
UZ030_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2787,513,4728,28758,3211,3347,11380,465,321,412,1245,2934,513,16964,397.5,480,2123,98,16124.5
UZ030_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3765,783,4394,26842,2666,2276,16164.5,1170.5,322.5,499,1068,6709,2242.5,17560,377.5,407.5,1385,96,16034.5
UZ030_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10182,612,1839.5,23888,4880,1608,21291.5,640,536,241.5,861.5,2307,951,16964,427.5,390,1355,113,16156
UZ030_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2314,686,8504,26022.5,3009.5,2557,14031.5,623,464,418.5,2638,3402,773.5,17472,417,411,1337.5,125,16295
UZ030_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2395.5,536,7770.5,26599.5,2887,2153,12799,488,424,425,2984,3778,908,17056,422,449,1210,119.5,16119.5
UZ030_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2698,719,8994,32866,3125,2653,14471.5,612,466,388,3355.5,3742,778,23334,414,473.5,2136,75,16130
UZ030_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2500,632.5,4557,22526,2676,2661,12496.5,701,324,350,1640,3643,700,19883.5,389,423,2004,102,16281.5
UZ030_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2557.5,569,7226,28181,2180,2281,12577,437,232.5,356,1226,2055,457,16701,376,456.5,2521,120,16165
UZ030_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2867,507,3107.5,22780,2206,1786,12793.5,383,277,257,544,1901,477.5,13306,441,314,500,111,15968.5
