,TR:KI017:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI017_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14447,573,2634,21040,2165,3727,8614.5,1234.5,419,332,592,1923,560,16818,453.5,336.5,1210,111,16380
KI017_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1756,469,1128,14963.5,2014.5,2579,5408,897.5,338,331,586,1253.5,407,19840,488,277,991,125,16701
KI017_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1738,405,2140.5,18859.5,2446.5,3002,3976,602,348,347,542,1289,372,21178,407.5,300,1604,96,16760.5
KI017_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1969,497.5,3578,13598,2527,2526,4751,584,535.5,266,1866.5,1246,411,20648,410.5,264,999,105,16726
KI017_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1406.5,469.5,1213,12795,2814.5,3575.5,4410,564,406,298,460,1339,465.5,19056,375,337,1140,92,16216
KI017_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1454,486,1271,18133,3003,3248,5455,1494,339,280,521.5,1490,485,19656,405.5,323.5,1009,105.5,16280
KI017_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3953,466,800.5,7614,2942.5,1342.5,15695,492,384,291,438.5,712,328,8026,353,243,583.5,131,15968.5
KI017_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1790,475.5,1098,12267,2171,2842,4890,616,333,371,517,1047,394.5,19563,416,303.5,1100.5,121,16287
KI017_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1293,512,1156.5,12282.5,2247,3170,4052.5,584.5,354,854,729,1227,428,19598,664.5,396.5,1223,130,16118
KI017_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1386,403,1288.5,13057,2098,2594,3959,433,295,402,568,1014,367,19228.5,461,360,910,103,16462
KI017_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1225,500.5,1165,20394,2371,2896,5501,2346,359,429,693,1441.5,405,22181.5,483,328.5,1183,89,16334
KI017_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1033,455.5,1044.5,11817,1967,2382,3269,502,305,351,516,944,372.5,19656,452,299,962,127,16266
KI017_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1383,518,1266,13915,2369,2436,3645,543,315,331,515,971,414.5,19379,415,332.5,1128,122,16218
KI017_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1516.5,459.5,1197,12244,2390,3160,5366.5,839,378,405,432,2503,924.5,23485,507,368.5,1139,113.5,16459.5
KI017_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1111.5,422,1111,13689,2346,2749.5,4858.5,824,340,364,485,1328,369.5,22066.5,325,444,967,112,16057.5
KI017_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,997,500,1286,13616,2329,2543,4484,718,333,314,559,1081,373,21201,421.5,311.5,1127,83,16340
KI017_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2609.5,497,2401,19010,2639,3036,4521,804,355.5,338,632,1417.5,440.5,20832,445,347,1463.5,90.5,16657
KI017_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,924.5,573,1254.5,12927.5,2356,2900.5,4204.5,766,342,331,609,1349,478,22678,409,356,1096,86,16301
KI017_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1064,562,2660,15573,2598.5,3212,4235,810,2063,257,2265,1663,557,24431,464,481.5,1450,101,16175
KI017_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1021,482,1919,15390,2515,3133,4383.5,777,637,378,543,1498,507,22539.5,410,323.5,1266,118,16131
KI017_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,19217,454,1397,10690.5,1448,2645,8057,910,339,317,453.5,1064,361,22286,393,295,1078,95,16264
KI017_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1057.5,451,1382,11499,1929.5,2727.5,4309.5,763,331,334.5,368,1640,503,21120.5,336.5,240,882,107,16229
KI017_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1460.5,418,1052,12311.5,2056,2201,4707,829,341.5,390.5,589,1087,353,21489.5,464.5,286,877,91,16310
KI017_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,980,392,2202.5,11343,1943.5,2350,4532,567,466.5,307.5,1357,1114.5,388,20901,433,241.5,732,98,16120
KI017_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,972.5,479,2893.5,16795,3008,4399.5,4792,1170,327,366.5,409,2675,776,26519,371.5,298.5,1446,118,16251
KI017_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,23312.5,477,3576,16449,5506,4787,10427,2381,356.5,258.5,362.5,6473,3244,5988,378,248.5,803,108,16165
KI017_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8003,623,2788.5,24788.5,6697.5,2869,53684,2356,429,458.5,628,10866,5499.5,26842,595.5,305,3815,97,16156.5
KI017_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1157,511.5,1064,11038.5,2295,2941,6634,1089.5,385,297.5,460,3664,932,23901,371,165,1059,107.5,16574.5
KI017_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1009,492,1207.5,10826,2299,3139,5527,882,310,292.5,571,2650.5,760.5,22632,388,273,1035,118,16522
KI017_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1009.5,445,1708,14633,2348.5,3279,4490.5,744,315,340,610,1497,469,19598,460.5,330,1054.5,125.5,16426
KI017_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1486,583.5,1773,12479,2815.5,3199.5,5698,1354,383,306,522,3419,1036,21467,502,272,1100.5,110.5,16564
KI017_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,961.5,482,2057,15593,1999.5,2644,3990,550,337,226,504,960,383,20566.5,351,337.5,1185,105.5,16529
KI017_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1730,487.5,4156,24177,2869,3740,7199,869,306.5,337,575,4755,3079,23047,407,291,1670,102.5,16384
