,TR:CH015:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
CH015_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3101,NaN,6926,25826.5,1713,3114,14341.5,946,427,NaN,336,2709,741,NaN,425,NaN,NaN,130,16120.5
CH015_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3014,712,5100.5,35197,1231,3335,15722,1140,507,511.5,884,1753,466,17518,593,516,2828,144,16397
CH015_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4212.5,547,4599.5,33097,992,2502,13798,768,418,NaN,529,1141,421,18267.5,377.5,NaN,1853,117,16052.5
CH015_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2960,918,4993.5,33097,1154,2830,16547,847,365.5,NaN,753.5,1809.5,640,19226,375,361,1658,107,16161
CH015_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4388,667.5,10221,32543,2006.5,2817,12203.5,725,2124.5,260.5,2447,2607,659,20610,389.5,624,1823.5,114,15689
CH015_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7620,442,7984,27073,2028,3440.5,13107,836.5,686,363,882,2897,553,NaN,351,NaN,2533,110,15834
CH015_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,14027,767,6034,28504,840,2033,15932,718,623,NaN,NaN,762.5,358.5,NaN,391,NaN,1342,102,16287.5
CH015_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4215,NaN,5790,30142,1660,2551,13389,1068,335,NaN,734,2125,697,18049,393,NaN,1324,104.5,16207
CH015_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4790,847.5,5921.5,25434,1568,2944,15855,909,364.5,NaN,483,2420,592,24788,395.5,NaN,1888.5,137.5,16028
CH015_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3551,883.5,22849,33143,1926.5,3830,13419,1009,891,390,4174.5,3030,709,25423,453,395,3624,114,16339.5
CH015_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3646,770,8084,29854,2174.5,4172.5,14094,1055,401,307.5,1007.5,3577,976,17956,304,482,1848,126,15791.5
CH015_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,36097,944,15070.5,39282,3098,5754.5,29358,1945,382.5,NaN,1209.5,9813,3302.5,NaN,441,191,2567,91,15899.5
CH015_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9879,705,1588,24719,3309,2112.5,44129,1198,541,500,923,7816,2444,22480,410,409,3191.5,84,15841
CH015_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4436.5,NaN,6213,31561.5,1154,3110,26392,1396.5,421.5,428,705.5,4278,1983,21487,432,419,1483.5,104,16194
CH015_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5241,801,6630,34274,1679,3988,26068.5,1817,587,821.5,778,4924,2675,24419,854,NaN,2076,128.5,16015
CH015_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4989,1171.5,8847,30431,2296,3802,15258,1218,483,602.5,984,5022,1707,23680.5,386,NaN,3366,116,16024
CH015_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6580,792,7473,23819,2312,3366,15719.5,1359,435.5,498,824.5,4994,1497,25111,426,379.5,1911.5,102.5,15954
CH015_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4134,882,9031,28492.5,2141,3913,12831.5,1095,392.5,372,920.5,3637,770.5,29000,450,610,3650,110,16072
CH015_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5330,813,9292,31273,2090,3656.5,14375,861,347,482.5,841.5,2769.5,731,19906.5,432,602,3398.5,137,15837.5
