,TR:IB018:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
IB018_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,24903,815,11216,34966,2159.5,2775,21788,823,517,535.5,2218.5,2932,550.5,27604,542.5,504,2688,91.5,17056
IB018_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3720,937,7038,29196,2765,2845,17933,2263.5,649,573,1271,3508,936,29334.5,715,558,2285,123.5,17298.5
IB018_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5826.5,726.5,6009,26091.5,1978.5,2272,15608.5,793,509,363,1147,1956,527,23934,472,290.5,1418.5,99,17010
IB018_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4641,704,22365,31435,2547.5,2927,15536,630,919,382.5,3653.5,4043,958,25711,585,491,2247,104.5,17102
IB018_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5109,701,7856,26357,2522.5,3798,16292,742,480,370,1107.5,2586,610,24257,481,270,1801,118,17125
IB018_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5838,755,9504,33258,3508,3660,17160,805.5,451,436,1607,3792,1060,25734,519.5,410,2445,100,17402
IB018_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6729.5,683,1476,15747,2406,1354,26173,833,631.5,450,1442,1670,636,20172,426,376,2037.5,114,17079
IB018_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5417,819,8991,31089,3182,4076,16087,787,510.5,403.5,1382,4216,1098,34597,510,489.5,2729,98,16848
IB018_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5460.5,777,8216,26680,2866.5,3709,15535,679,437.5,413,1194,3683,1129.5,27765,505.5,413,2125,97,16779
IB018_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3491,729,5964,25896,2139,2789,14943,735,454,458.5,1003,2849,923,24395.5,447,236,1458,140,16918
IB018_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4753,867,8290,30719,2401,2954,16975.5,1397,522.5,442,1154.5,3036,766.5,28907.5,572,498.5,2001.5,99.5,17264
IB018_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4891,779,7701,27465,1936.5,2584,16744.5,765,500,449,1130.5,2325,685,23068.5,462,488,1493.5,112,17113.5
IB018_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4679,751,7658,31273,2359,2845,16279.5,720,441,371,1168,2562.5,630,27304,448,459.5,2442.5,131.5,16918
IB018_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12118,1006,10345,33466,3323,3493,19272,1152,568,526.5,1704,10921,4775.5,33166,720,436,2812,118,16871
IB018_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2953,809,8399.5,28158,2666,3332,16975.5,1126,488,418.5,1093,4754,1675,28435,477,421,2085,103,17113.5
IB018_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2758.5,681.5,7200,30927,2737,3138.5,16379.5,1055,419,394,1511,4440,723,25803,531,473,2711,119.5,16883
IB018_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11836,842.5,14406,26819,2105,2743,19283.5,1254,556,386,1784,3443.5,970,28758,546,454.5,1825.5,75.5,17010
IB018_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7764,934,10917.5,32669.5,2139.5,2870,16767.5,1041,481,527,1653,6387,1833,31781,613.5,457,2526,132,17148
IB018_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3362,764,9945.5,30443,2284,2739,14953,880.5,1989,527,2830.5,3895,754,24026.5,589,887,2198,124,16559.5
IB018_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4727,750,9508.5,31481,2521.5,2815,16987,869,726,431,1706,3894,770,23772,549,451,2023.5,132,16871
IB018_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12365,896,9407,32289,1991.5,2368,20564,952,493,467.5,1864,2267.5,518,25757,554,328,2490,121,16918
IB018_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8347,975,8942,27350,2445.5,3173,19375.5,1391,577,600,1287,5163.5,1964,29866,699,348,2477,130,17033
IB018_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5910.5,815.5,8015,26519,2107.5,2909,16848,1265,443,474,1143,3849,945,30454.5,512.5,441,2227,158.5,17195
IB018_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2496,766,14960,24142,2280.5,2904,16410,1037,749,429,2017,3407,1095,27581,450.5,515.5,1768,127.5,16952.5
IB018_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4735.5,812.5,7289,29312,3258.5,3678,18210,1072.5,411,397.5,1547.5,7146.5,2247,25319,437.5,475,1555,114.5,16871
IB018_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10406,884,7338.5,30235,2235,2668.5,21811,1685,433,420,1350,8872,3248,25019,463,458,1470.5,122,16941
IB018_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9658.5,807,2161.5,24396,2969,1756,40759,2151,544,585,1275,9526,4830,24188,584,383,2901,159,17033
IB018_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,13455,860,8243,31897,2647.5,3119.5,23311,1754,464,507.5,1541,11135,4674.5,26184.5,499,365,2018,113,16744.5
IB018_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,10825,951,11949,29923.5,2782.5,3474.5,20010,1644.5,489,503,1887,10888,4404,33051,584,479.5,2732.5,111,16848
IB018_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4461,792,8482.5,29635,2728,3251.5,17841,1078,454,420,1531.5,5660,1494,30673,516.5,379,2205,136.5,16710
IB018_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,18602,845,9099,29081,2475,2938,22757,1640,443,403,1512,8433,3484,28077,541.5,421,1746,98,16825
IB018_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5068.5,765,8182,32323.5,1993,2566,15511.5,627,433,525,1385.5,2725.5,576,23865,488,417,1964,126.5,16871
IB018_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,7363,928.5,8677,28550,2444,2883,19249,964,407,517,1619.5,6007,1719,28930.5,505,484,2638,191,17010
