,TR:KI053:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
KI053_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1786.5,638,6913,27130,2466.5,3869,11860,1059,434,459.5,740,2679,556,33152,672.5,457,4569,109,16887
KI053_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1778,720,5957.5,24488.5,2421.5,3631,12453,1144.5,463.5,531.5,777,2603.5,566,28941.5,591.5,511,5012,98,16541
KI053_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2255,882,7661.5,27638,3004,4841,13604.5,1199,562,652,665,4650.5,1501,35412,674,617,5708.5,88,17095
KI053_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1848,778,7566.5,23947,3151,5437,15949.5,2721,455.5,419.5,686.5,6475.5,907,38781,556.5,516,4967,110.5,16726
KI053_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1695,670,7424,28018.5,2225,3384,12109.5,931.5,419,458,766,2203.5,448,31271.5,475,509.5,6237.5,89.5,16933
KI053_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1629,652,7270,27730,2111,3186,12007,984.5,502,509,719.5,2101.5,420.5,33878.5,629.5,507,4939.5,115,17036
KI053_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2117,707.5,7111,26761,2507.5,3634,12124,1009,483,474.5,774,2535,464,31191,565,499,5049,95.5,16772
KI053_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1562,764,6768,24477,2187,3192,10963,1213,3281,540.5,2463,2574,501,27257.5,625.5,958,3058,130.5,16647.5
KI053_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1519.5,610,6757,25619.5,2035,3029,12094,1123,1778,527,798,2206,439,29414,528,597.5,3276,149,17187
KI053_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8426,815,9004,26761,1762.5,3609,18133,991,510,464.5,711,2380,430.5,43371.5,617.5,555,4336.5,74,16818
KI053_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1947,846,7698.5,24570,2953,4644.5,14478,1570,548,551,817.5,4161,672.5,38158,692,532.5,5235.5,117,16968
KI053_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2124,742,6542,27453,2153,3288,12818,840,497,490,665,2002,399.5,31191,505.5,571,5504,114,17072
KI053_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2030,619,13797,29345,2441,4588,12960,1033.5,620,476,2683.5,4112,719,34282,594.5,559.5,5885,80,16910
KI053_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021.5,662.5,7323,26807,3348,6708,12296,880,433,479,624,3131,519,35366.5,592,479.5,4781.5,81,16864
KI053_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3679,780.5,5925,19840,3786,5926,22724,3781.5,428,593,673,19125,9320,33855.5,555.5,528,2937,88,16968
KI053_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5091,729,1491,13618,2708,2121,23866,1134.5,723,730,818,1888,797,26703.5,627,518,3657,125.5,16633
KI053_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
KI053_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1943.5,797,8040,27984,2523,4129,13591.5,996,543,602,871.5,2707,520.5,37315.5,663,592,5732.5,97,16841
KI053_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1948,710,7447,27753,2394.5,3952.5,13642,1327.5,512,471.5,869,2926,502.5,35136,582,517.5,5420.5,115.5,16933
KI053_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2838.5,952,8961,22263,2881,5883,15427,2258,447,426,815,5027,605.5,41814.5,524.5,531,5002,100,17003
KI053_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1537,633.5,6993,27730,2134,3448,11989,866,420,429,688,2202,427.5,30568,556,508,4827.5,102,16864
KI053_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2009,792.5,7907,26415,2172,3684.5,14104.5,857.5,455,444,609,2759,578,36243,474,469,5040,99.5,17003
