,TR:UZ025:CellLine,TR:medium:Cytokine,TR:antiCD3:Cytokine,TR:BDNF:Cytokine,TR:BN201:Cytokine,TR:gilenya:Cytokine,TR:H2O2:Cytokine,TR:rebif:Cytokine,TR:IFNG:Cytokine,TR:NaCl:Cytokine,TR:IL1A:Cytokine,TR:Teri:Cytokine,TR:IL6:Cytokine,TR:INS:Cytokine,TR:LPS:Cytokine,TR:EGCG:Cytokine,TR:PolyIC:Cytokine,TR:conA:Cytokine,TR:S1P1:Cytokine,TR:TNFA:Cytokine,TR:vitD3:Cytokine,TR:DMF:Cytokine,TR:phospho:Inhibitor,DA:HSPB1,DA:JUN,DA:PTN11,DA:IKBA,DA:AKT1,DA:WNK1,DA:MK12,DA:TF65,DA:STAT1,DA:GSK3A,DA:STAT3,DA:MP2K1,DA:MKO3,DA:CREB1,DA:FAK1,DA:STAT5,DA:STAT6,DA:BSA,DA:PE,DV:HSPB1,DV:JUN,DV:PTN11,DV:IKBA,DV:AKT1,DV:WNK1,DV:MK12,DV:TF65,DV:STAT1,DV:GSK3A,DV:STAT3,DV:MP2K1,DV:MKO3,DV:CREB1,DV:FAK1,DV:STAT5,DV:STAT6,DV:BSA,DV:PE
UZ025_5_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18233,2556,3920.5,34216.5,1724,2358,16777.5,1159,1207.5,1945,1350,2767,626.5,35347,1898,864.5,4014,105.5,14430
UZ025_5_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2715,1959,3084,34585.5,1420,2175,11117,1146.5,878.5,1633,1139,2933.5,535,34066,2092,913,2886.5,118,14160
UZ025_5_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4362,1138.5,2492,34505,687.5,1570,8313,570.5,435.5,551,614.5,1556,355,33131.5,779.5,602.5,1678.5,116.5,14714
UZ025_5_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2475.5,652.5,13912.5,27799.5,727,1970.5,6710,517,521.5,302.5,3625,1961,392,19295,506,512,453,103.5,14167
UZ025_5_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2809,870,3042,32127,1481,3577.5,7527,566,520,508.5,635,2621.5,617,29381,400,511.5,1207,95.5,14772
UZ025_5_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2467,824.5,2746,35012,1003,2336,12176,1036,328,434,646,2240,478.5,31077,568,531,1773,101,14475
UZ025_5_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16660,NaN,1474,23865,1909,2288.5,38544,717.5,559.5,NaN,827,1656,762,NaN,547,1083.5,2064.5,101,14557
UZ025_5_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2483,2065,3411.5,35612,1760,2717,10778,1148,999.5,NaN,1444,3098.5,635,33212,3227,660,1767,101.5,14477
UZ025_5_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2351,5025,2993,35312,3721.5,2908,7549,3288.5,3175.5,5217,1921.5,6521,931.5,34689,10430,1269,5061,120.5,14560.5
UZ025_5_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2714,887,3893,39409.5,750.5,2079,7342.5,625,386,490,651.5,2161,464,34112,648,576,2319,84,14306
UZ025_5_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3188.5,907,3799.5,41175,1191,2636,21152.5,2338,369,710,849,5788,908.5,36778,569,718,2192,105,14285
UZ025_5_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2481,924,3187,33697,741,1819,6497.5,524.5,357.5,380.5,637,1699,378,32035,526,595,1381,113.5,14511
UZ025_5_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2036.5,976,2175,29646.5,692,2050,6902,563.5,378,483.5,489,1441.5,349,31643,536,NaN,1527,136,14679.5
UZ025_25_antiCD3_phospho,1,,1,,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1939,1515.5,3440,33166,1290,2320,9023,807,679,1241,764.5,3130,1046,30004,1491,758.5,1846,102.5,14835.5
UZ025_25_BDNF_phospho,1,,,1,,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2335.5,1033,3949,35405,770.5,2087,7793.5,694,469,511,772,2304,506,34897,720,612.5,2482.5,93,14708
UZ025_25_BN201_phospho,1,,,,1,,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2322.5,971,5314,45883,826.5,2548,8258.5,807,392,416.5,756,2072,470,40736,677.5,577.5,4092,129,14444
UZ025_25_gilenya_phospho,1,,,,,1,,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,20345,1024,4113,34631.5,1195,3184,13541.5,925.5,422.5,528,752,2465,474.5,40275,681,619,2287,138,14676
UZ025_25_H2O2_phospho,1,,,,,,1,,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1859,1153,4020.5,31527,735,2269,6893,698,462,472,623,2013,443,40909,515,653,2621,114,14016
UZ025_25_rebif_phospho,1,,,,,,,1,,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1602,1188,4781,33489,836,2434,8399,671,2771.5,754.5,3556,2098,518,36351,793.5,1836,2614.5,124,14385.5
UZ025_25_IFNG_phospho,1,,,,,,,,1,,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1546.5,976,2865,29981,753.5,2289,7176.5,644,844.5,501.5,609,1723.5,482,31250,556,583,1985,121,14589
UZ025_25_NaCl_phospho,1,,,,,,,,,1,,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12965,1018.5,3051,32358,803,1666,12110,781,485,NaN,737,1559.5,450.5,NaN,703.5,719,1992,112.5,14847
UZ025_25_IL1A_phospho,1,,,,,,,,,,1,,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2283,1379.5,3481,32427,1088.5,2208.5,9920.5,1027.5,567,NaN,726,2710.5,596,NaN,1369.5,767.5,NaN,81,14829.5
UZ025_25_Teri_phospho,1,,,,,,,,,,,1,,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2468.5,1131,2907,33512,827,1854.5,8201.5,798,477,950,631,1684,491.5,33258.5,834,775,2258.5,82,14760
UZ025_25_IL6_phospho,1,,,,,,,,,,,,1,,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1569,839,14258,23137.5,713,1885,7931.5,559,940,432,3687.5,2242,565,30627,472,896,1242.5,88.5,14377
UZ025_25_INS_phospho,1,,,,,,,,,,,,,1,,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2174,1097,5283,35982,1653,3467,9990,848.5,438,427,1610,3747.5,629.5,33974,713,684,2103.5,115,14714
UZ025_25_LPS_phospho,1,,,,,,,,,,,,,,1,,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1989,1379.5,4348,30327,1627,3115.5,24684.5,1477.5,449.5,571,1020,10826.5,3123.5,34643,630.5,662,1751,99,14458.5
UZ025_25_EGCG_phospho,1,,,,,,,,,,,,,,,1,,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5697,975,1434.5,24626,2200,1630,33881,998,535,536.5,750.5,1755.5,829,39744,459,1245,1146,92,14276
UZ025_25_PolyIC_phospho,1,,,,,,,,,,,,,,,,1,,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1699,2065,4337,34631.5,2188.5,3753,13636,1775.5,1142.5,1458,1160,5319,1085,42363.5,2683.5,853,3197,85,14670
UZ025_25_conA_phospho,1,,,,,,,,,,,,,,,,,1,,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2192.5,1354,5049.5,34551,2082,3233,14082,1032.5,471.5,653,958,5132,1476.5,36893.5,852,908.5,2053,110,14547.5
UZ025_25_S1P1_phospho,1,,,,,,,,,,,,,,,,,,1,,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2551,1068.5,5445.5,39743.5,1352,2581.5,10922,938,407.5,434,1128.5,3603,688.5,36259,775.5,582.5,2492,138,14557
UZ025_25_TNFA_phospho,1,,,,,,,,,,,,,,,,,,,1,,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2377,1222.5,5233,22676.5,1338,2485,17079,780,388,542,845.5,5437,914,38428,580,666,1525.5,94,14613
UZ025_25_vitD3_phospho,1,,,,,,,,,,,,,,,,,,,,1,,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1959.5,1097,4169.5,35128,810.5,1526,7344,633,456,479,742,2027,511,37944,670,636,1453,106,14830.5
UZ025_25_DMF_phospho,1,,,,,,,,,,,,,,,,,,,,,1,1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2546,887,3686,34805,844,2170,8514,682.5,406,NaN,651.5,1913,405,NaN,520,NaN,2337,124,14436
